carat,cut,color,clarity,depth,table,x,y,z,price
1.52,Good,J,VVS2,57.9,62.0,7.61,7.63,4.41,8861
1.52,Good,D,SI2,63.2,58.0,7.25,7.31,4.6,8868
1.25,Good,G,VS1,63.4,55.0,6.87,6.92,4.37,8901
1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,8902
1.51,Good,H,VS2,63.6,61.0,7.08,7.03,4.49,8904
1.5,Good,E,SI2,63.0,59.0,7.18,7.24,4.54,8910
1.5,Good,E,SI2,63.9,58.0,7.21,7.26,4.62,8910
1.5,Good,I,VS1,63.3,58.0,7.19,7.24,4.57,8910
1.52,Good,H,SI1,64.1,59.0,7.11,7.18,4.58,8915
1.5,Good,I,VS2,61.3,61.0,7.31,7.38,4.5,8920
1.01,Good,D,VVS2,63.5,57.0,6.32,6.35,4.02,8943
1.01,Good,D,VVS2,63.7,57.0,6.29,6.36,4.03,8943
1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,8951
1.01,Good,F,VVS2,61.1,65.0,6.38,6.42,3.91,8956
1.0,Good,E,VVS2,57.8,61.0,6.55,6.46,3.76,8960
1.12,Good,G,IF,59.6,56.0,6.8,6.85,4.07,8973
0.31,Good,G,VS1,63.7,56.0,4.27,4.3,2.73,625
0.31,Good,G,VS1,63.2,56.0,4.29,4.32,2.72,625
1.51,Good,I,VS1,65.9,56.0,7.02,7.09,4.65,8975
1.51,Good,I,VS1,64.0,60.0,7.1,7.19,4.57,8975
1.01,Good,E,VVS2,63.3,55.0,6.36,6.41,4.04,8976
1.2,Good,F,VS2,62.3,57.0,6.74,6.78,4.21,8990
1.19,Good,G,VVS2,61.1,61.0,6.86,6.83,4.18,8995
1.61,Good,H,SI2,63.8,62.0,7.35,7.38,4.7,9005
1.01,Good,F,VVS1,63.2,56.0,6.33,6.39,4.02,9012
1.5,Good,F,SI2,61.2,63.0,7.33,7.41,4.51,9028
1.52,Good,F,SI2,58.2,60.0,7.52,7.63,4.41,9028
2.28,Good,J,SI2,63.6,57.0,8.37,8.32,5.31,9068
1.51,Good,I,SI1,63.9,59.0,7.18,7.26,4.61,9069
1.51,Good,D,SI2,62.1,60.0,7.25,7.3,4.52,9069
1.78,Good,G,SI2,63.8,57.0,7.73,7.62,4.9,9071
1.5,Good,E,SI2,63.9,58.0,7.26,7.21,4.62,9072
1.41,Good,H,VS2,63.8,60.0,7.04,7.12,4.52,9088
1.59,Good,F,SI2,63.6,57.0,7.43,7.39,4.71,9100
1.5,Good,G,SI2,63.1,57.0,7.25,7.29,4.59,9116
1.51,Good,I,VS2,63.7,58.0,7.23,7.21,4.6,9116
1.79,Good,G,SI2,57.8,59.0,8.07,7.94,4.63,9122
1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,9129
1.7,Good,H,SI1,64.1,58.0,7.54,7.51,4.83,9158
1.61,Good,H,SI2,63.8,62.0,7.38,7.35,4.7,9169
1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,9173
1.21,Good,E,VS2,62.7,61.0,6.67,6.72,4.2,9176
2.0,Good,J,SI1,64.1,58.0,7.85,7.79,5.01,9193
1.51,Good,H,SI1,61.8,61.0,7.25,7.32,4.5,9218
1.51,Good,I,SI1,63.9,59.0,7.26,7.18,4.61,9234
0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,625
0.31,Good,G,VS1,63.3,56.0,4.29,4.33,2.73,625
0.31,Good,H,VVS2,63.4,56.0,4.29,4.32,2.73,625
0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,625
0.31,Good,G,VS1,63.1,59.0,4.27,4.29,2.7,625
1.41,Good,H,VS2,63.8,60.0,7.12,7.04,4.52,9254
1.51,Good,G,SI1,63.1,56.0,7.2,7.28,4.57,9258
1.5,Good,I,VS1,61.2,62.0,7.26,7.32,4.46,9278
1.5,Good,E,SI2,63.3,57.0,7.31,7.33,4.63,9281
1.5,Good,E,SI2,63.5,59.0,7.25,7.28,4.61,9281
1.52,Good,I,SI1,64.0,58.0,7.27,7.2,4.63,9295
1.51,Good,F,SI2,63.4,57.0,7.25,7.29,4.61,9301
1.51,Good,I,VVS1,64.0,60.0,7.21,7.26,4.63,9301
1.5,Good,H,SI1,57.9,62.0,7.55,7.48,4.35,9324
1.5,Good,H,SI1,60.8,60.0,7.28,7.38,4.46,9336
1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9343
1.52,Good,G,SI1,64.4,59.0,7.18,7.25,4.65,9368
1.7,Good,J,VS2,62.4,61.0,7.47,7.53,4.68,9380
1.5,Good,H,SI1,61.0,59.0,7.31,7.39,4.48,9394
1.24,Good,G,VS1,60.2,63.0,6.96,6.99,4.2,9405
1.01,Good,F,IF,62.7,59.0,6.3,6.42,3.99,9451
1.61,Good,G,VS2,63.8,58.0,7.43,7.36,4.72,9467
1.51,Good,I,VVS1,64.0,60.0,7.26,7.21,4.63,9471
0.33,Good,D,VS2,63.5,56.0,4.36,4.4,2.78,625
0.33,Good,D,VS2,63.6,56.0,4.38,4.42,2.8,625
1.62,Good,I,VS1,59.6,65.0,7.69,7.59,4.55,9526
1.51,Good,E,SI1,65.5,56.0,7.12,7.16,4.68,9539
1.42,Good,F,VS2,63.7,57.0,7.08,6.99,4.48,9542
1.63,Good,I,SI1,63.7,58.0,7.4,7.48,4.74,9556
1.51,Good,I,VS1,62.0,56.0,7.23,7.29,4.5,9569
1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9581
1.56,Good,I,VS2,57.2,62.0,7.66,7.72,4.4,9609
1.5,Good,H,VS2,64.0,58.0,7.14,7.17,4.58,9620
2.03,Good,I,SI2,63.8,63.0,7.89,7.84,5.02,9651
1.0,Good,F,IF,60.7,64.0,6.42,6.4,3.89,9660
1.51,Good,D,SI1,64.1,62.0,7.21,7.15,4.6,9674
1.44,Good,G,VS1,63.6,58.0,7.01,6.96,4.44,9677
1.51,Good,H,SI1,61.8,62.0,7.25,7.29,4.49,9681
1.5,Good,I,VS1,57.2,62.0,7.64,7.61,4.36,9702
1.5,Good,I,VS1,57.2,62.0,7.64,7.61,4.36,9702
1.5,Good,D,SI1,63.4,63.0,7.19,7.23,4.57,9718
1.63,Good,I,SI1,63.7,58.0,7.48,7.4,4.74,9730
1.51,Good,G,VS2,63.7,57.0,7.21,7.18,4.58,9741
1.5,Good,H,SI1,64.3,60.0,7.14,7.23,4.62,9768
1.58,Good,H,SI1,63.1,58.0,7.33,7.38,4.64,9774
1.58,Good,I,VS1,58.6,62.0,7.59,7.66,4.47,9775
1.56,Good,F,SI2,57.5,58.0,7.82,7.67,4.45,9784
1.56,Good,I,VS2,57.2,62.0,7.72,7.66,4.4,9784
0.34,Good,D,SI1,63.1,57.0,4.44,4.46,2.81,626
1.86,Good,G,SI2,63.8,55.0,7.79,7.73,4.95,9791
1.51,Good,H,VS2,64.0,59.0,7.19,7.25,4.62,9821
1.5,Good,I,VS1,57.9,60.0,7.48,7.44,4.32,9828
1.51,Good,E,SI2,63.2,56.0,7.26,7.32,4.61,9833
1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,9867
1.5,Good,H,VS1,63.8,61.0,7.17,7.12,4.56,9878
1.71,Good,I,SI1,63.2,57.0,7.49,7.53,4.75,9881
1.5,Good,G,SI1,60.2,61.0,7.27,7.32,4.39,9892
1.52,Good,H,SI1,63.8,60.0,7.24,7.3,4.64,9898
1.52,Good,H,SI1,63.6,57.0,7.25,7.3,4.63,9898
1.5,Good,I,VVS2,63.3,58.0,7.24,7.27,4.59,9909
1.5,Good,H,SI1,64.3,60.0,7.23,7.14,4.62,9946
1.5,Good,G,SI1,59.7,65.0,7.46,7.34,4.42,9954
1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9979
2.0,Good,G,SI2,64.2,60.0,7.89,7.81,5.04,9999
1.51,Good,H,VS2,64.0,59.0,7.25,7.19,4.62,10000
1.5,Good,G,VS1,63.6,57.0,7.23,7.14,4.57,10036
1.52,Good,H,SI1,63.6,57.0,7.3,7.25,4.63,10078
1.52,Good,H,SI1,63.8,60.0,7.3,7.24,4.64,10078
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,628
0.34,Good,H,SI1,63.7,57.0,4.45,4.44,2.83,628
0.31,Good,I,VS1,63.7,55.0,4.33,4.3,2.75,628
0.31,Good,I,VS1,63.9,56.0,4.3,4.28,2.74,628
0.31,Good,I,VS1,63.8,56.0,4.32,4.27,2.74,628
1.72,Good,G,SI2,62.8,59.3,7.55,7.62,4.76,10084
1.51,Good,G,SI1,63.3,58.0,7.2,7.26,4.58,10085
1.51,Good,E,SI1,60.4,61.0,7.33,7.37,4.44,10088
1.33,Good,G,VS1,62.8,60.0,6.87,6.92,4.33,10096
1.64,Good,I,SI1,57.9,61.0,7.78,7.74,4.49,10102
1.51,Good,H,VS1,59.9,61.0,7.34,7.39,4.41,10129
1.5,Good,F,VS2,64.0,56.0,7.18,7.13,4.64,10134
1.54,Good,I,VS1,63.6,60.0,7.3,7.33,4.65,10164
1.01,Good,G,VS2,63.6,56.0,6.31,6.24,3.99,10181
2.01,Good,I,SI1,64.1,60.0,7.92,7.88,5.06,10184
2.01,Good,I,SI1,64.1,60.0,7.92,7.88,5.06,10184
1.51,Good,G,SI1,58.8,62.0,7.4,7.49,4.38,10216
1.5,Good,H,VS1,63.4,59.0,7.2,7.29,4.59,10256
1.5,Good,G,SI1,62.9,58.0,7.17,7.3,4.55,10271
1.51,Good,H,SI1,61.5,61.0,7.29,7.34,4.5,10277
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,10291
1.5,Good,H,VS2,61.2,61.0,7.25,7.32,4.46,10291
1.5,Good,D,SI2,61.9,61.0,7.31,7.38,4.55,10302
1.54,Good,I,VS1,63.6,60.0,7.33,7.3,4.65,10349
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,10416
2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,10416
1.5,Good,G,SI1,63.7,59.0,7.19,7.23,4.59,10428
1.5,Good,G,SI1,64.2,58.0,7.14,7.2,4.6,10428
1.52,Good,H,VS2,63.3,57.0,7.32,7.33,4.64,10428
1.5,Good,H,VS2,63.6,58.0,7.27,7.22,4.61,10478
1.51,Good,F,SI1,64.2,57.0,7.09,7.2,4.59,10514
2.0,Good,D,SI2,63.8,57.0,7.93,7.88,5.04,10528
1.01,Good,E,VVS1,63.1,59.0,6.31,6.34,3.99,10567
1.5,Good,G,SI1,63.7,59.0,7.23,7.19,4.59,10618
1.5,Good,G,SI1,64.2,58.0,7.2,7.14,4.6,10618
1.51,Good,H,VS2,63.5,60.0,7.24,7.27,4.61,10628
2.0,Good,I,VS2,64.0,60.0,7.9,7.83,5.04,10640
1.52,Good,F,SI1,63.6,54.0,7.33,7.22,4.63,10664
2.02,Good,J,SI2,64.4,60.0,7.87,7.93,5.09,10666
1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,10669
1.5,Good,H,VS2,63.9,60.0,7.17,7.22,4.6,10692
1.01,Good,E,VVS1,63.1,57.0,6.36,6.39,4.02,10696
1.51,Good,E,SI1,63.5,57.0,7.23,7.28,4.61,10696
0.43,Good,J,SI2,63.7,57.0,4.79,4.76,3.04,629
0.35,Good,E,SI2,63.9,55.0,4.5,4.48,2.87,630
1.51,Good,H,VS2,64.2,58.5,7.16,7.22,4.62,10763
1.5,Good,F,SI1,63.4,58.0,7.16,7.2,4.55,10766
1.54,Good,H,VS1,63.1,57.0,7.34,7.4,4.65,10769
1.61,Good,E,SI2,60.9,62.0,7.46,7.57,4.58,10793
1.7,Good,I,SI1,59.3,58.0,7.72,7.77,4.59,10796
1.51,Good,H,VS1,58.2,58.0,7.49,7.56,4.38,10819
3.0,Good,I,I1,57.0,64.0,9.38,9.31,5.33,10863
1.5,Good,E,SI1,61.3,65.0,7.17,7.23,4.41,10868
1.51,Good,E,SI2,58.9,61.0,7.54,7.5,4.43,10884
1.5,Good,H,VS2,63.9,60.0,7.22,7.17,4.6,10886
1.63,Good,F,SI1,57.7,60.0,7.71,7.79,4.47,10901
1.91,Good,I,SI2,62.8,58.0,7.82,7.89,4.93,10937
1.2,Good,F,VVS1,63.6,57.0,6.71,6.74,4.28,10982
1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,10995
1.33,Good,D,VS2,63.6,58.0,7.02,6.91,4.43,11023
2.0,Good,J,SI2,61.5,61.0,7.97,8.06,4.93,11036
2.0,Good,G,SI2,58.1,64.0,8.3,8.27,4.81,11041
1.52,Good,E,SI1,63.5,58.0,7.29,7.36,4.65,11075
1.51,Good,D,SI1,64.9,60.0,7.14,7.2,4.65,11087
2.01,Good,G,SI2,63.6,59.0,7.97,7.9,5.05,11096
2.01,Good,I,VS2,59.0,64.0,8.25,8.19,4.85,11115
1.5,Good,E,SI1,58.9,61.0,7.43,7.5,4.4,11179
1.7,Good,G,SI1,58.2,64.0,7.89,7.85,4.58,11180
1.2,Good,F,VVS1,63.6,57.0,6.74,6.71,4.28,11182
1.51,Good,D,SI1,63.6,61.0,7.1,7.25,4.56,11212
1.71,Good,F,SI2,64.0,59.0,7.53,7.44,4.79,11225
1.52,Good,G,VS2,63.3,57.0,7.27,7.32,4.62,11235
1.71,Good,I,VS2,58.0,60.0,7.85,7.9,4.57,11250
1.5,Good,G,VS2,59.0,58.0,7.41,7.45,4.38,11294
1.53,Good,E,SI1,63.5,58.0,7.29,7.35,4.65,11303
2.01,Good,I,SI2,56.9,59.0,8.41,8.3,4.74,11312
2.08,Good,I,SI2,57.0,63.0,8.49,8.45,4.83,11313
1.81,Good,G,SI2,58.9,55.0,7.99,8.04,4.72,11336
1.55,Good,H,VS2,61.0,61.0,7.42,7.47,4.54,11364
1.5,Good,E,SI1,63.0,54.0,7.19,7.26,4.55,11368
0.23,Good,F,VVS2,62.3,61.0,3.93,3.94,2.45,425
0.23,Good,F,VVS2,64.5,55.0,3.83,3.86,2.48,425
0.36,Good,E,SI1,63.1,58.0,4.49,4.54,2.85,631
0.3,Good,I,IF,63.3,57.0,4.23,4.3,2.7,631
0.3,Good,I,IF,63.3,56.0,4.21,4.26,2.68,631
1.5,Good,F,SI1,60.5,62.0,7.32,7.38,4.45,11399
2.0,Good,I,SI2,64.2,52.0,7.91,7.88,5.07,11400
1.51,Good,E,SI1,63.1,58.0,7.23,7.28,4.58,11460
1.51,Good,E,SI1,62.8,59.0,7.16,7.2,4.51,11487
1.5,Good,G,VS2,58.8,64.0,7.43,7.4,4.36,11508
1.5,Good,G,VS2,63.8,56.0,7.2,7.15,4.58,11508
1.51,Good,H,VS1,59.1,58.0,7.48,7.52,4.43,11512
1.4,Good,G,VVS2,63.4,59.0,7.04,7.12,4.49,11519
2.19,Good,I,SI2,63.7,57.0,8.23,8.19,5.23,11522
1.5,Good,G,VS1,63.8,59.0,7.16,7.22,4.59,11524
2.01,Good,J,VS1,63.7,59.0,7.93,7.86,5.03,11526
3.0,Good,E,I1,64.2,65.0,9.08,8.96,5.79,11548
2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,11554
1.5,Good,E,SI1,58.5,59.0,7.45,7.49,4.37,11554
1.51,Good,F,SI1,60.9,61.0,7.3,7.32,4.45,11560
2.09,Good,J,VS2,57.2,64.0,8.51,8.46,4.85,11576
1.5,Good,G,VS2,63.3,62.0,7.08,7.2,4.52,11577
1.51,Good,G,VS2,64.2,54.0,7.18,7.27,4.64,11640
1.52,Good,F,VS2,64.2,59.0,7.16,7.2,4.61,11696
2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83,11703
1.59,Good,F,SI1,63.6,57.0,7.39,7.43,4.71,11716
2.06,Good,J,SI1,64.1,56.0,7.97,8.09,5.15,11746
1.51,Good,G,VS2,64.2,54.0,7.27,7.18,4.64,11746
2.19,Good,I,SI2,63.7,57.0,8.23,8.19,5.23,11756
1.5,Good,D,SI1,63.1,57.0,7.24,7.31,4.59,11756
0.4,Good,J,VS1,63.2,57.0,4.7,4.73,2.98,631
0.4,Good,J,VS1,63.4,58.0,4.61,4.64,2.93,631
0.3,Good,D,VS1,61.7,62.0,4.18,4.21,2.59,632
1.5,Good,E,SI1,64.1,58.0,7.24,7.15,4.61,11795
1.52,Good,H,VS1,63.5,60.0,7.24,7.28,4.61,11804
2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,11818
2.04,Good,I,SI1,57.7,64.0,8.39,8.31,4.82,11820
1.51,Good,H,VVS2,63.1,59.0,7.26,7.28,4.59,11826
1.46,Good,E,VS2,63.9,57.0,7.06,7.12,4.53,11851
2.06,Good,J,SI1,64.1,56.0,8.09,7.97,5.15,11854
1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11869
1.7,Good,I,VS1,58.0,60.0,7.84,7.88,4.56,11921
1.5,Good,E,SI1,63.9,54.0,7.26,7.2,4.62,11948
2.01,Good,I,VS2,64.3,60.0,7.91,7.86,5.07,11954
2.0,Good,J,SI1,64.2,61.0,7.72,7.69,4.95,11988
1.74,Good,H,SI1,60.6,62.0,7.74,7.8,4.71,12032
1.7,Good,H,VS2,63.3,57.0,7.54,7.59,4.79,12117
2.1,Good,H,SI1,63.7,61.0,8.1,8.07,5.15,12121
2.1,Good,H,SI1,63.7,61.0,8.1,8.07,5.15,12121
1.8,Good,F,SI2,57.9,58.0,8.08,8.13,4.69,12196
0.29,Good,E,VVS2,62.7,61.0,4.2,4.22,2.64,633
0.29,Good,F,IF,56.8,65.0,4.37,4.4,2.49,633
0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,633
2.01,Good,H,SI2,57.6,60.0,8.32,8.23,4.76,12215
1.71,Good,E,SI1,63.8,58.0,7.54,7.48,4.79,12224
1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,12248
2.01,Good,J,SI1,63.6,59.0,7.96,8.01,5.08,12257
1.52,Good,F,VS2,57.8,59.0,7.58,7.5,4.36,12283
2.36,Good,J,SI2,58.9,64.0,8.75,8.68,5.14,12286
1.8,Good,F,SI2,57.9,58.0,8.13,8.08,4.69,12308
1.51,Good,G,VS1,64.0,57.0,7.31,7.2,4.64,12319
2.01,Good,J,SI1,63.6,59.0,8.01,7.96,5.08,12369
2.01,Good,H,SI2,63.7,59.0,7.89,7.84,5.01,12423
1.62,Good,H,VS2,61.5,60.8,7.48,7.53,4.62,12429
1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,12467
1.51,Good,G,VS1,63.1,55.0,7.3,7.34,4.62,12489
1.51,Good,E,SI1,63.6,56.0,7.34,7.23,4.63,12490
1.6,Good,H,VS1,59.9,61.0,7.59,7.56,4.54,12546
1.57,Good,G,VS2,57.8,60.0,7.66,7.6,4.41,12547
2.0,Good,H,SI2,63.8,59.0,7.93,7.88,5.04,12554
2.0,Good,I,SI1,63.9,57.0,8.01,7.91,5.09,12554
1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,12581
2.02,Good,F,SI2,57.1,60.0,8.31,8.25,4.73,12615
0.31,Good,F,VS2,58.2,58.0,4.46,4.51,2.61,637
0.32,Good,E,VS1,64.3,59.0,4.28,4.34,2.77,638
0.41,Good,D,SI2,63.1,54.0,4.72,4.75,2.99,638
0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,638
0.41,Good,E,SI2,63.8,57.0,4.68,4.75,3.01,638
2.0,Good,G,SI2,64.3,56.0,7.93,7.89,5.09,12654
2.01,Good,I,SI2,64.6,57.0,7.82,7.88,5.07,12681
1.5,Good,F,VS2,60.2,58.0,7.31,7.35,4.41,12693
1.51,Good,D,VS2,59.8,65.0,7.36,7.43,4.42,12709
1.7,Good,H,VS2,62.5,59.0,7.48,7.58,4.71,12723
1.5,Good,E,SI1,64.2,55.0,7.17,7.22,4.62,12754
1.71,Good,I,VS1,63.7,58.0,7.58,7.54,4.81,12755
1.51,Good,G,VS2,63.3,60.0,7.2,7.28,4.58,12756
1.54,Good,E,SI1,63.8,57.0,7.31,7.34,4.67,12779
1.5,Good,G,VS2,63.6,60.0,7.24,7.2,4.59,12787
2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
2.18,Good,H,SI1,63.8,57.0,8.24,8.17,5.23,12825
1.5,Good,E,SI1,64.2,55.0,7.22,7.17,4.62,12870
1.75,Good,D,SI1,63.8,57.0,7.63,7.53,4.84,12918
2.02,Good,I,SI2,61.0,62.0,8.1,8.14,4.95,12927
2.02,Good,G,SI2,57.5,61.0,8.37,8.35,4.81,12929
2.3,Good,I,SI2,63.8,55.0,8.4,8.35,5.34,12944
2.34,Good,J,VS2,63.9,62.0,8.4,8.34,5.35,12961
2.01,Good,I,SI2,59.1,59.0,8.09,8.14,4.8,12964
1.3,Good,E,VVS2,62.8,59.0,6.95,6.99,4.38,12967
2.01,Good,I,SI2,63.5,60.0,7.86,7.94,5.02,12985
1.51,Good,F,VS2,61.0,63.0,7.32,7.39,4.49,13010
1.75,Good,I,VS1,58.3,59.0,7.92,7.97,4.63,13047
0.41,Good,E,SI2,63.4,58.0,4.71,4.75,3.0,638
0.41,Good,E,SI2,63.2,58.0,4.68,4.72,2.97,638
0.41,Good,E,SI2,63.3,56.0,4.69,4.73,2.98,638
0.3,Good,H,VVS1,63.1,54.0,4.28,4.34,2.72,638
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,13068
2.03,Good,D,SI2,63.1,59.0,8.12,7.99,5.08,13109
2.02,Good,H,SI2,59.0,61.0,8.26,8.31,4.89,13144
1.51,Good,G,VVS2,63.8,59.0,7.24,7.28,4.63,13155
1.5,Good,F,VS2,58.6,64.0,7.52,7.46,4.39,13160
1.63,Good,F,SI1,59.8,56.0,7.57,7.64,4.55,13187
1.5,Good,D,VS2,64.1,54.0,7.17,7.24,4.62,13232
2.33,Good,G,SI2,63.9,60.0,8.37,8.3,5.32,13242
1.53,Good,H,IF,63.1,57.0,7.25,7.34,4.6,13248
1.51,Good,G,VVS2,63.8,59.0,7.28,7.24,4.63,13275
2.02,Good,I,SI1,64.3,56.0,7.85,7.99,5.09,13286
1.71,Good,E,SI1,64.0,53.0,7.68,7.54,4.87,13287
1.5,Good,G,VS2,61.4,58.8,7.32,7.37,4.5,13307
2.15,Good,G,SI2,63.8,58.0,8.23,8.08,5.2,13317
2.0,Good,E,SI2,57.3,65.0,8.26,8.22,4.72,13320
1.99,Good,J,VS2,62.9,61.0,7.91,8.06,4.99,13338
2.01,Good,I,SI1,64.1,62.0,7.85,7.94,5.06,13464
2.0,Good,H,SI2,63.6,57.0,8.01,7.97,5.08,13480
1.72,Good,F,SI1,64.3,60.0,7.52,7.56,4.85,13499
1.72,Good,F,SI1,63.2,61.0,7.57,7.62,4.8,13499
1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,13515
2.0,Good,J,VS2,58.0,62.0,8.17,8.25,4.76,13542
2.0,Good,J,VS2,61.4,63.0,8.01,8.08,4.94,13542
2.04,Good,J,VS2,59.6,56.0,8.26,8.31,4.94,13550
0.34,Good,E,SI1,60.5,60.1,4.5,4.53,2.73,641
0.38,Good,E,SI1,62.8,61.0,4.6,4.67,2.91,641
0.3,Good,F,SI1,63.6,55.0,4.33,4.28,2.74,641
2.01,Good,I,SI1,64.1,62.0,7.94,7.85,5.06,13587
1.5,Good,G,VS1,63.8,58.0,7.12,7.21,4.57,13596
1.5,Good,D,SI1,61.3,61.0,7.32,7.39,4.51,13603
2.03,Good,G,SI2,62.7,65.0,8.17,7.92,5.06,13621
1.72,Good,F,SI1,64.3,60.0,7.56,7.52,4.85,13622
1.5,Good,E,VS2,63.7,56.0,7.18,7.16,4.57,13653
2.32,Good,J,SI1,60.3,61.0,8.56,8.52,5.15,13654
1.51,Good,G,VS1,63.1,60.0,7.24,7.3,4.59,13686
1.5,Good,G,VS1,63.8,58.0,7.21,7.12,4.57,13720
2.61,Good,I,SI2,64.2,63.0,8.66,8.57,5.53,13784
1.51,Good,F,VS2,62.0,59.0,7.18,7.37,4.51,13819
1.5,Good,E,VS2,63.9,58.0,7.21,7.19,4.6,13846
2.01,Good,H,SI2,63.1,55.0,7.99,8.09,5.07,13849
1.5,Good,F,VS2,63.6,55.0,7.27,7.22,4.61,13853
1.5,Good,E,VS2,63.9,58.0,7.2,7.24,4.61,13899
1.52,Good,G,VS1,64.0,58.0,7.22,7.18,4.61,13903
2.2,Good,H,SI2,63.6,58.0,8.21,8.17,5.21,13919
2.01,Good,H,SI1,56.7,58.0,8.31,8.36,4.73,13929
2.08,Good,I,SI2,63.8,58.0,8.02,8.1,5.14,13956
2.01,Good,I,SI1,63.8,57.0,7.95,7.91,5.06,13976
2.19,Good,G,SI1,63.7,56.0,8.26,8.17,5.23,13978
2.07,Good,I,SI1,63.6,58.0,8.09,7.99,5.11,13993
1.5,Good,G,IF,59.9,59.0,7.39,7.46,4.45,13998
1.5,Good,E,VS2,63.9,58.0,7.24,7.2,4.61,14026
2.02,Good,I,SI2,58.2,57.0,8.31,8.35,4.85,14027
2.0,Good,H,VS2,57.3,59.0,8.27,8.24,4.73,14042
0.3,Good,F,SI1,57.2,62.0,4.45,4.39,2.53,641
2.08,Good,I,SI2,63.8,58.0,8.1,8.02,5.14,14084
1.7,Good,H,VVS2,63.1,57.0,7.52,7.61,4.77,14146
1.51,Good,F,SI1,59.5,58.0,7.35,7.44,4.4,14148
2.51,Good,I,SI2,63.7,61.0,8.51,8.48,5.41,14209
2.28,Good,J,SI1,63.7,55.0,8.28,8.35,5.3,14220
2.27,Good,H,SI2,63.6,58.0,8.37,8.29,5.3,14249
2.51,Good,G,SI2,59.5,65.0,8.87,8.74,5.24,14251
2.16,Good,I,VS2,63.6,56.0,8.18,8.12,5.18,14266
2.22,Good,I,SI2,62.7,61.2,8.23,8.31,5.19,14285
2.28,Good,J,SI1,63.7,55.0,8.35,8.28,5.3,14350
2.14,Good,H,SI1,57.5,60.0,8.57,8.48,4.9,14395
2.01,Good,H,SI2,62.3,60.0,7.95,7.97,4.96,14426
1.71,Good,D,SI1,64.1,59.0,7.51,7.46,4.8,14426
1.7,Good,G,VS1,63.5,56.0,7.53,7.64,4.82,14445
2.14,Good,I,SI2,63.8,57.0,8.17,8.14,5.2,14452
1.73,Good,E,SI1,64.2,58.0,7.54,7.5,4.83,14479
1.5,Good,E,VS2,57.8,63.0,7.58,7.53,4.37,14565
2.01,Good,I,SI1,59.4,63.0,8.18,8.26,4.88,14597
0.33,Good,F,VS2,59.5,61.0,4.49,4.54,2.68,643
0.34,Good,D,VS2,63.6,55.0,4.4,4.43,2.81,644
1.51,Good,F,VVS2,63.7,58.0,7.18,7.24,4.59,14654
1.51,Good,G,IF,62.8,60.0,7.18,7.24,4.53,14654
1.51,Good,E,VS2,62.6,60.0,7.22,7.28,4.54,14709
2.03,Good,H,SI2,59.6,61.0,8.16,8.21,4.88,14720
2.01,Good,G,SI2,63.0,60.0,7.92,7.99,5.01,14745
2.55,Good,H,SI2,63.7,59.0,8.66,8.57,5.49,14775
1.7,Good,G,VS1,63.9,58.0,7.46,7.5,4.78,14787
1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853
2.0,Good,I,VS2,63.5,59.0,7.93,7.98,5.05,14889
3.0,Good,J,SI2,59.3,64.0,9.32,9.19,5.5,14918
2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,14920
2.04,Good,F,SI2,64.0,57.0,8.04,7.98,5.13,14936
2.01,Good,H,SI2,62.2,57.0,8.05,8.1,5.03,14956
2.01,Good,H,SI1,62.8,59.0,7.98,8.01,5.02,14968
2.0,Good,J,VS1,62.4,58.0,8.01,8.08,5.02,14973
2.01,Good,I,SI1,58.5,62.0,8.24,8.31,4.84,14998
