carat,cut,color,clarity,depth,table,x,y,z,price
0.32,Very Good,I,IF,61.9,59.0,4.37,4.39,2.71,673
0.34,Very Good,H,VVS2,63.1,57.0,4.41,4.49,2.81,674
0.29,Very Good,E,VVS2,60.9,57.0,4.29,4.32,2.62,674
0.41,Very Good,E,SI1,60.0,58.0,4.79,4.88,2.9,674
0.31,Very Good,F,VS1,61.2,55.0,4.35,4.37,2.67,675
0.31,Very Good,F,VS1,62.0,56.0,4.32,4.35,2.69,675
0.31,Very Good,F,VS1,60.9,56.0,4.37,4.38,2.66,675
0.31,Very Good,F,VS1,60.6,55.0,4.41,4.43,2.67,675
0.3,Very Good,G,VS2,63.5,55.0,4.25,4.22,2.69,675
0.3,Very Good,I,VVS2,60.1,63.0,4.31,4.28,2.58,675
0.3,Very Good,H,VS1,63.3,56.0,4.3,4.26,2.71,675
0.3,Very Good,H,VS1,63.4,53.0,4.3,4.25,2.71,675
0.3,Very Good,H,VS1,63.2,56.0,4.29,4.25,2.7,675
0.3,Very Good,H,VS1,63.1,57.0,4.26,4.24,2.68,675
0.3,Very Good,H,VS1,63.3,57.0,4.25,4.22,2.68,675
0.3,Very Good,G,VS2,63.1,57.0,4.28,4.24,2.69,675
0.3,Very Good,G,VS2,63.1,56.0,4.28,4.25,2.69,675
0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71,675
0.3,Very Good,E,SI1,63.1,53.0,4.32,4.27,2.71,675
0.3,Very Good,E,SI1,63.2,56.0,4.3,4.27,2.71,675
0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,675
0.3,Very Good,E,SI1,63.4,56.0,4.25,4.23,2.69,675
0.24,Very Good,G,VVS1,62.3,59.0,3.92,3.95,2.45,432
0.31,Very Good,G,SI2,61.7,55.0,4.37,4.4,2.71,433
0.23,Very Good,H,VVS1,61.6,56.0,3.94,3.97,2.43,434
0.28,Very Good,E,VS1,62.8,60.0,4.16,4.21,2.63,434
0.33,Very Good,I,SI1,63.0,57.0,4.37,4.39,2.76,434
0.33,Very Good,J,VS1,62.8,58.0,4.38,4.41,2.76,434
0.33,Very Good,G,SI2,62.9,55.0,4.41,4.46,2.79,434
0.33,Very Good,G,SI2,59.4,59.0,4.5,4.52,2.68,434
0.33,Very Good,J,VS1,61.5,61.0,4.39,4.46,2.72,434
0.33,Very Good,F,SI2,63.0,58.0,4.4,4.42,2.78,434
0.31,Very Good,E,SI2,60.8,61.0,4.39,4.43,2.68,435
0.31,Very Good,I,VS2,62.3,57.0,4.32,4.35,2.7,435
0.33,Very Good,E,VS2,60.6,58.0,4.45,4.49,2.71,675
0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,676
0.35,Very Good,G,VS1,61.5,60.0,4.51,4.57,2.79,676
0.36,Very Good,E,VS2,60.4,58.0,4.58,4.62,2.78,677
0.36,Very Good,G,VS1,60.6,60.0,4.57,4.61,2.78,678
0.26,Very Good,F,VVS1,60.8,58.0,4.11,4.18,2.52,679
0.39,Very Good,I,VS2,60.1,57.0,4.74,4.77,2.86,679
0.31,Very Good,F,VS1,61.0,57.5,4.37,4.39,2.67,679
0.31,Very Good,F,VS1,59.7,55.0,4.42,4.46,2.65,679
0.41,Very Good,F,SI1,62.3,60.0,4.73,4.78,2.96,679
0.43,Very Good,F,SI2,60.5,59.0,4.88,4.91,2.96,679
0.3,Very Good,G,VVS1,61.9,55.0,4.31,4.32,2.67,680
0.3,Very Good,G,VVS1,61.1,57.0,4.33,4.37,2.66,680
0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
0.41,Very Good,F,SI1,63.6,57.0,4.72,4.75,3.01,680
0.41,Very Good,I,SI1,63.3,60.0,4.71,4.64,2.96,680
0.23,Very Good,E,VVS2,63.3,56.0,3.92,3.88,2.47,680
0.31,Very Good,E,VS2,62.9,56.0,4.29,4.33,2.71,680
0.31,Very Good,E,VS2,61.8,59.0,4.3,4.37,2.68,680
0.31,Very Good,E,VS2,62.8,57.0,4.33,4.37,2.73,680
0.31,Very Good,E,VS2,62.9,57.0,4.3,4.35,2.72,680
0.31,Very Good,E,VS2,62.6,56.0,4.3,4.33,2.7,680
0.31,Very Good,E,VS2,61.6,59.0,4.32,4.35,2.67,680
0.31,Very Good,E,VS2,61.0,59.0,4.33,4.39,2.66,680
0.31,Very Good,E,VS2,61.7,58.0,4.31,4.34,2.67,680
0.33,Very Good,D,VS2,62.5,59.0,4.39,4.41,2.75,681
0.33,Very Good,G,VS1,61.3,57.0,4.47,4.49,2.75,681
0.33,Very Good,G,VS1,60.8,57.0,4.5,4.51,2.74,681
0.43,Very Good,F,SI2,61.6,59.0,4.8,4.84,2.97,681
0.37,Very Good,D,SI1,62.3,56.0,4.61,4.64,2.88,681
0.37,Very Good,D,SI1,62.2,58.0,4.58,4.62,2.86,681
0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,681
0.3,Very Good,D,VS1,59.7,58.0,4.39,4.32,2.6,681
0.27,Very Good,F,VVS2,61.3,57.0,4.14,4.18,2.54,682
0.27,Very Good,F,VVS2,61.8,57.0,4.15,4.17,2.57,682
0.27,Very Good,F,VVS2,61.8,56.0,4.19,4.2,2.6,682
0.27,Very Good,F,VVS2,61.2,57.0,4.14,4.17,2.54,682
0.27,Very Good,F,VVS1,61.8,56.0,4.15,4.17,2.57,682
0.3,Very Good,F,VVS1,62.5,56.0,4.27,4.31,2.68,682
0.27,Very Good,F,VVS1,61.8,56.0,4.17,4.19,2.58,682
0.27,Very Good,E,VVS1,61.3,57.0,4.15,4.18,2.55,682
0.27,Very Good,E,VVS1,62.3,56.0,4.16,4.19,2.6,682
0.23,Very Good,E,VVS1,59.9,55.0,3.99,4.13,2.43,682
0.4,Very Good,G,SI1,61.9,55.0,4.71,4.75,2.93,682
0.32,Very Good,F,VVS2,63.2,52.0,4.38,4.39,2.77,683
0.41,Very Good,H,SI1,62.6,59.0,4.72,4.77,2.97,683
0.41,Very Good,H,SI1,62.8,56.0,4.72,4.77,2.98,683
0.41,Very Good,E,SI2,62.8,57.0,4.7,4.73,2.96,683
0.41,Very Good,H,SI1,60.0,61.0,4.77,4.83,2.88,683
0.41,Very Good,E,SI2,61.3,57.0,4.79,4.83,2.95,683
0.41,Very Good,H,SI1,62.9,58.0,4.72,4.73,2.97,683
0.41,Very Good,E,SI2,62.9,58.0,4.72,4.75,2.98,683
0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96,683
0.41,Very Good,H,SI1,62.9,55.0,4.75,4.82,3.01,683
0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,683
0.41,Very Good,H,SI1,62.4,56.0,4.74,4.78,2.97,683
0.41,Very Good,D,SI2,62.7,58.0,4.75,4.78,2.99,683
0.41,Very Good,H,SI1,61.4,60.0,4.73,4.78,2.92,683
0.4,Very Good,E,SI1,59.8,61.0,4.76,4.81,2.86,684
0.37,Very Good,H,SI1,63.2,57.0,4.58,4.54,2.88,684
0.32,Very Good,F,SI1,63.2,55.0,4.4,4.37,2.77,684
0.3,Very Good,H,VVS1,63.0,54.0,4.27,4.3,2.7,684
0.3,Very Good,G,VVS2,63.0,57.0,4.28,4.32,2.71,684
0.3,Very Good,G,VVS2,62.3,59.0,4.25,4.29,2.66,684
0.3,Very Good,G,VVS2,61.8,59.0,4.22,4.26,2.62,684
0.3,Very Good,G,VVS2,62.7,56.0,4.24,4.31,2.68,684
0.3,Very Good,G,VVS2,61.3,58.0,4.28,4.34,2.64,684
0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,684
0.3,Very Good,G,VVS2,62.8,60.0,4.25,4.28,2.68,684
0.3,Very Good,G,VVS2,61.6,60.0,4.24,4.27,2.62,684
0.3,Very Good,H,VVS1,62.6,60.0,4.21,4.26,2.65,684
0.3,Very Good,H,VVS1,61.3,61.0,4.26,4.29,2.62,684
0.3,Very Good,H,VVS1,62.0,59.0,4.26,4.29,2.65,684
0.39,Very Good,G,SI1,62.4,58.0,4.67,4.72,2.93,684
0.3,Very Good,G,VVS2,60.6,58.0,4.35,4.36,2.64,684
0.3,Very Good,H,VVS1,63.0,56.0,4.24,4.27,2.68,684
0.3,Very Good,H,VVS1,63.0,58.0,4.22,4.25,2.67,684
0.39,Very Good,G,SI1,61.7,57.0,4.77,4.7,2.92,684
0.3,Very Good,G,VVS2,62.1,59.0,4.23,4.27,2.64,684
0.3,Very Good,G,VVS2,61.3,57.0,4.29,4.33,2.64,684
0.3,Very Good,H,VVS1,62.5,59.0,4.26,4.29,2.67,684
0.3,Very Good,G,VVS2,62.9,55.0,4.3,4.32,2.71,684
0.3,Very Good,G,VVS2,62.9,55.0,4.24,4.28,2.68,684
0.32,Very Good,G,VVS1,60.6,57.0,4.46,4.48,2.71,685
0.31,Very Good,E,SI2,61.2,61.0,4.36,4.37,2.67,435
0.31,Very Good,H,SI1,62.9,56.0,4.27,4.31,2.7,435
0.25,Very Good,F,VS1,61.2,59.0,4.02,4.05,2.47,435
0.31,Very Good,I,VS2,60.8,60.0,4.37,4.42,2.67,435
0.31,Very Good,I,VS2,60.7,61.0,4.32,4.34,2.63,435
0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,435
0.31,Very Good,H,SI1,62.4,57.0,4.31,4.35,2.7,435
0.31,Very Good,H,SI1,58.7,60.0,4.43,4.47,2.61,435
0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,435
0.31,Very Good,H,SI1,62.8,58.0,4.28,4.32,2.7,435
0.25,Very Good,E,VS2,63.3,56.0,4.01,4.05,2.55,436
0.25,Very Good,F,VS1,62.1,58.0,4.0,4.05,2.5,436
0.38,Very Good,F,VS2,61.3,57.0,4.67,4.7,2.87,685
0.35,Very Good,D,VS2,62.8,58.0,4.47,4.51,2.82,685
0.34,Very Good,F,VS2,62.9,58.0,4.44,4.46,2.8,686
0.34,Very Good,H,VVS2,62.7,59.0,4.43,4.47,2.79,686
0.34,Very Good,F,VS2,62.9,55.0,4.46,4.48,2.81,686
0.34,Very Good,F,VS2,62.3,57.0,4.44,4.48,2.78,686
0.34,Very Good,H,VVS2,63.0,55.0,4.44,4.48,2.81,686
0.34,Very Good,G,VS1,61.7,60.0,4.45,4.49,2.76,686
0.34,Very Good,H,VVS2,61.4,58.0,4.46,4.5,2.75,686
0.34,Very Good,G,VS1,60.4,61.0,4.48,4.53,2.72,686
0.42,Very Good,G,SI1,61.6,61.0,4.79,4.82,2.96,687
0.4,Very Good,E,SI1,61.4,58.0,4.77,4.81,2.94,687
0.4,Very Good,E,SI1,62.9,59.0,4.69,4.72,2.96,687
0.4,Very Good,E,SI1,62.2,62.0,4.66,4.69,2.91,687
0.4,Very Good,F,SI1,62.1,57.0,4.65,4.69,2.9,687
0.42,Very Good,G,SI1,63.0,55.0,4.77,4.81,3.02,687
0.42,Very Good,G,SI1,60.6,62.0,4.82,4.85,2.93,687
0.4,Very Good,E,SI1,62.0,61.0,4.67,4.71,2.91,687
0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,687
0.4,Very Good,F,SI1,62.9,58.0,4.69,4.72,2.96,687
0.4,Very Good,E,SI1,63.0,57.0,4.65,4.68,2.94,687
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,687
0.3,Very Good,E,VVS2,62.5,61.0,4.23,4.28,2.66,688
0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,688
0.43,Very Good,E,SI2,61.8,60.0,4.83,4.85,2.99,688
0.41,Very Good,D,SI1,64.1,54.0,4.72,4.74,3.03,689
0.36,Very Good,G,SI1,63.3,56.0,4.53,4.5,2.86,689
0.36,Very Good,G,SI1,61.2,63.0,4.59,4.56,2.8,689
0.34,Very Good,H,VS2,63.2,55.0,4.5,4.46,2.83,689
0.34,Very Good,H,VS2,63.1,56.0,4.46,4.41,2.8,689
0.34,Very Good,H,VS2,63.3,56.0,4.45,4.39,2.8,689
0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,690
0.3,Very Good,G,VVS1,61.3,56.0,4.34,4.37,2.67,691
0.3,Very Good,G,VVS1,60.7,57.0,4.35,4.37,2.65,691
0.43,Very Good,I,SI2,61.5,54.0,4.86,4.89,3.0,691
0.3,Very Good,H,IF,62.3,56.0,4.3,4.33,2.68,691
0.33,Very Good,G,VVS2,61.9,56.0,4.46,4.49,2.77,692
0.33,Very Good,G,VVS2,61.4,55.0,4.46,4.5,2.75,692
0.33,Very Good,H,VVS1,62.5,55.0,4.43,4.47,2.78,692
0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,692
0.41,Very Good,J,VS1,61.8,56.0,4.75,4.79,2.95,693
0.38,Very Good,G,VS1,61.9,54.0,4.65,4.69,2.89,693
0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,693
0.4,Very Good,E,VS2,63.0,59.0,4.66,4.68,2.94,693
0.33,Very Good,F,VVS2,63.5,54.0,4.42,4.37,2.79,694
0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,694
0.4,Very Good,F,SI1,59.6,58.0,4.81,4.82,2.87,694
0.39,Very Good,G,SI1,62.5,55.0,4.68,4.7,2.93,694
0.4,Very Good,E,SI1,62.2,56.0,4.71,4.74,2.94,694
0.4,Very Good,D,SI1,63.8,54.0,4.68,4.75,3.01,694
0.33,Very Good,I,IF,59.0,61.0,4.49,4.56,2.67,694
0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
0.44,Very Good,J,VS1,61.9,57.0,4.83,4.9,3.01,694
0.3,Very Good,F,VVS1,61.6,56.0,4.34,4.36,2.68,694
0.37,Very Good,H,VS1,59.8,59.0,4.66,4.7,2.8,695
0.25,Very Good,D,VVS2,59.5,56.0,4.14,4.19,2.48,696
0.39,Very Good,I,VS2,60.2,61.0,4.74,4.79,2.87,696
0.32,Very Good,F,VS1,62.3,55.0,4.38,4.42,2.74,696
0.32,Very Good,F,VS1,61.3,55.0,4.41,4.44,2.71,696
0.33,Very Good,D,VS1,60.1,59.0,4.46,4.49,2.69,696
0.39,Very Good,H,SI1,58.4,63.0,4.8,4.85,2.82,696
0.37,Very Good,G,VS1,58.3,62.0,4.72,4.75,2.76,696
0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,696
0.37,Very Good,F,VS2,59.7,62.0,4.68,4.7,2.8,696
0.34,Very Good,E,VS2,62.7,56.0,4.48,4.51,2.82,696
0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,697
0.34,Very Good,D,VS2,59.5,56.0,4.55,4.59,2.72,698
0.41,Very Good,G,SI1,62.4,56.0,4.75,4.77,2.97,698
0.31,Very Good,E,SI1,63.1,54.0,4.34,4.31,2.73,698
0.31,Very Good,E,SI1,63.4,55.0,4.33,4.32,2.74,698
0.31,Very Good,E,SI1,63.4,55.0,4.32,4.29,2.73,698
0.25,Very Good,F,VS1,59.7,57.0,4.13,4.21,2.49,436
0.25,Very Good,F,VS1,59.6,56.0,4.13,4.16,2.47,436
0.25,Very Good,E,VS1,59.9,56.0,4.1,4.15,2.47,436
0.25,Very Good,D,VS1,63.0,59.0,3.97,4.0,2.51,436
0.31,Very Good,H,VS1,63.1,57.0,4.34,4.31,2.73,698
0.31,Very Good,H,VS1,63.2,57.0,4.32,4.29,2.72,698
0.31,Very Good,H,VS1,63.1,58.0,4.3,4.26,2.7,698
0.31,Very Good,G,VS2,63.1,58.0,4.35,4.3,2.73,698
0.31,Very Good,G,VS2,63.1,56.0,4.37,4.31,2.74,698
0.31,Very Good,G,VS2,63.4,59.0,4.32,4.29,2.73,698
0.31,Very Good,G,VS2,63.5,58.0,4.29,4.22,2.7,698
0.31,Very Good,E,SI1,63.1,55.0,4.36,4.33,2.74,698
0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
0.31,Very Good,E,SI1,63.4,55.0,4.35,4.32,2.75,698
0.31,Very Good,E,SI1,63.3,55.0,4.35,4.31,2.74,698
0.31,Very Good,E,SI1,63.5,55.0,4.35,4.31,2.75,698
0.31,Very Good,E,SI1,63.4,55.0,4.33,4.31,2.74,698
0.31,Very Good,E,SI1,63.4,57.0,4.33,4.31,2.74,698
0.31,Very Good,E,SI1,63.1,57.0,4.35,4.3,2.73,698
0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,698
0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
0.31,Very Good,E,SI1,63.2,59.0,4.33,4.28,2.72,698
0.31,Very Good,E,SI1,63.2,59.0,4.31,4.24,2.7,698
0.4,Very Good,G,SI1,62.9,57.0,4.69,4.72,2.96,699
0.38,Very Good,H,VS2,60.6,58.0,4.68,4.7,2.84,700
0.42,Very Good,E,SI2,62.9,56.0,4.77,4.8,3.01,700
0.42,Very Good,H,SI1,62.1,59.0,4.78,4.81,2.98,700
0.38,Very Good,H,VS2,62.8,56.0,4.59,4.62,2.89,700
0.42,Very Good,H,SI1,62.9,57.0,4.76,4.84,3.02,700
0.38,Very Good,H,VS2,63.0,56.0,4.57,4.61,2.89,700
0.42,Very Good,H,SI1,59.5,57.0,4.78,5.11,2.94,700
0.38,Very Good,E,SI1,61.2,59.0,4.64,4.67,2.85,700
0.42,Very Good,D,SI2,60.0,61.0,4.85,4.89,2.92,700
0.42,Very Good,H,SI1,62.0,59.0,4.76,4.79,2.96,700
0.42,Very Good,D,SI2,60.8,59.0,4.77,4.83,2.92,700
0.38,Very Good,H,VS2,62.8,55.0,4.64,4.66,2.92,700
0.32,Very Good,F,VVS2,63.8,55.0,4.33,4.39,2.78,701
0.34,Very Good,G,VS1,61.2,57.0,4.5,4.54,2.76,701
0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,701
0.38,Very Good,D,SI1,61.3,57.0,4.67,4.7,2.87,701
0.41,Very Good,F,SI1,62.5,58.0,4.74,4.77,2.97,702
0.38,Very Good,H,SI2,63.4,57.0,4.63,4.58,2.92,702
0.39,Very Good,D,VS2,62.2,58.0,4.63,4.69,2.9,702
0.33,Very Good,G,VVS2,61.5,62.0,4.39,4.43,2.71,702
0.32,Very Good,E,VS2,62.9,56.0,4.36,4.39,2.75,702
0.4,Very Good,G,SI1,62.7,59.0,4.67,4.71,2.94,702
0.32,Very Good,E,VS2,60.5,55.0,4.43,4.49,2.7,702
0.4,Very Good,G,SI1,62.8,60.0,4.66,4.7,2.94,702
0.4,Very Good,G,SI1,59.2,61.0,4.78,4.81,2.84,702
0.32,Very Good,E,VS2,62.8,54.0,4.35,4.38,2.74,702
0.4,Very Good,G,SI1,60.0,63.0,4.76,4.8,2.87,702
0.4,Very Good,G,SI1,61.1,61.0,4.7,4.76,2.89,702
0.4,Very Good,G,SI1,61.6,59.0,4.66,4.72,2.89,702
0.32,Very Good,E,VS2,62.0,54.0,4.37,4.41,2.72,702
0.39,Very Good,G,SI1,58.9,61.0,4.74,4.76,2.8,703
0.31,Very Good,E,VVS2,58.8,59.0,4.46,4.45,2.62,704
0.3,Very Good,F,VS1,59.8,59.0,4.3,4.43,2.61,704
0.3,Very Good,F,VS1,60.9,63.0,4.26,4.31,2.61,704
0.39,Very Good,F,SI1,60.0,57.0,4.76,4.8,2.86,704
0.38,Very Good,G,VS2,61.6,59.0,4.65,4.7,2.88,705
0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,705
0.29,Very Good,D,SI2,59.7,56.0,4.37,4.4,2.62,705
0.3,Very Good,G,VVS1,62.4,59.0,4.25,4.31,2.67,705
0.4,Very Good,E,VS2,62.5,56.0,4.66,4.72,2.93,705
0.41,Very Good,E,SI1,60.5,63.0,4.77,4.81,2.9,705
0.41,Very Good,E,SI1,59.3,61.0,4.8,4.84,2.86,705
0.41,Very Good,E,SI1,61.1,62.0,4.76,4.83,2.93,705
0.41,Very Good,F,SI1,63.0,56.0,4.71,4.78,2.99,705
0.41,Very Good,E,SI1,61.5,61.0,4.75,4.78,2.93,705
0.41,Very Good,E,SI1,62.8,57.0,4.71,4.75,2.97,705
0.41,Very Good,E,SI1,62.8,58.0,4.72,4.77,2.98,705
0.41,Very Good,E,SI1,61.8,60.0,4.74,4.78,2.94,705
0.35,Very Good,G,VS1,61.7,61.0,4.49,4.52,2.78,706
0.35,Very Good,H,VVS2,63.0,55.0,4.48,4.5,2.83,706
0.35,Very Good,G,VS1,62.9,58.0,4.48,4.49,2.82,706
0.23,Very Good,G,VVS2,58.1,59.0,4.09,4.03,2.36,438
0.27,Very Good,G,VS2,61.5,57.0,4.18,4.22,2.58,439
0.27,Very Good,G,VS1,61.9,56.0,4.14,4.17,2.57,439
0.27,Very Good,G,VS1,61.0,54.0,4.19,4.21,2.56,439
0.27,Very Good,G,VS1,61.9,56.0,4.13,4.16,2.56,439
0.26,Very Good,H,VVS2,59.8,61.0,4.15,4.18,2.49,440
0.27,Very Good,G,VVS2,61.9,57.0,4.12,4.15,2.56,442
0.31,Very Good,I,VS2,61.5,55.0,4.34,4.36,2.68,442
0.23,Very Good,E,VS1,61.3,56.0,3.96,3.98,2.43,442
0.3,Very Good,I,VS1,61.8,63.0,4.26,4.29,2.64,442
0.3,Very Good,I,VS1,61.6,61.0,4.23,4.28,2.62,442
0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,443
0.35,Very Good,H,VVS2,62.5,58.0,4.48,4.51,2.81,706
0.35,Very Good,G,VS1,62.5,55.0,4.51,4.55,2.83,706
0.35,Very Good,F,VS2,61.1,62.0,4.5,4.54,2.76,706
0.35,Very Good,G,VS1,61.2,56.0,4.53,4.56,2.78,706
0.35,Very Good,G,VS1,60.7,61.0,4.54,4.58,2.77,706
0.28,Very Good,F,VVS2,62.6,55.0,4.18,4.2,2.62,707
0.28,Very Good,F,VVS2,61.6,56.0,4.2,4.23,2.59,707
0.28,Very Good,F,VVS2,61.1,57.0,4.24,4.27,2.6,707
0.28,Very Good,E,VVS2,61.0,57.0,4.22,4.25,2.58,707
0.31,Very Good,E,VVS2,60.5,56.0,4.39,4.47,2.68,707
0.28,Very Good,F,VVS1,61.5,56.0,4.24,4.27,2.61,707
0.28,Very Good,E,VVS1,62.1,57.0,4.17,4.21,2.6,707
0.3,Very Good,D,VS1,63.2,59.0,4.26,4.29,2.7,707
0.4,Very Good,F,SI1,61.5,60.0,4.77,4.7,2.91,707
0.4,Very Good,E,SI1,62.8,59.0,4.67,4.7,2.94,707
0.4,Very Good,E,SI1,62.9,58.0,4.71,4.74,2.97,707
0.4,Very Good,E,SI1,62.8,59.0,4.7,4.73,2.96,707
0.31,Very Good,H,VVS1,63.0,58.0,4.33,4.37,2.74,707
0.31,Very Good,G,VVS2,62.6,57.0,4.29,4.33,2.7,707
0.31,Very Good,G,VVS2,60.0,62.0,4.4,4.44,2.65,707
0.31,Very Good,H,VVS1,61.9,58.0,4.32,4.34,2.68,707
0.31,Very Good,G,VVS2,62.1,56.0,4.27,4.33,2.67,707
0.31,Very Good,G,VVS2,62.9,58.0,4.28,4.3,2.7,707
0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,707
0.4,Very Good,D,SI1,60.0,56.0,4.82,4.85,2.9,708
0.36,Very Good,F,VS2,63.1,57.0,4.53,4.51,2.85,708
0.31,Very Good,D,VS1,63.7,58.0,4.27,4.3,2.73,709
0.39,Very Good,G,SI1,61.7,59.4,4.65,4.7,2.88,709
0.3,Very Good,I,VVS1,63.1,57.0,4.29,4.27,2.7,709
0.3,Very Good,D,SI1,63.3,55.0,4.31,4.28,2.72,709
0.3,Very Good,D,SI1,63.1,55.0,4.31,4.28,2.71,709
0.3,Very Good,D,SI1,63.4,56.0,4.29,4.26,2.71,709
0.3,Very Good,D,SI1,63.2,56.0,4.27,4.24,2.69,709
0.3,Very Good,D,SI1,63.3,59.0,4.25,4.22,2.68,709
0.31,Very Good,E,VVS2,61.5,55.0,4.37,4.41,2.7,710
0.31,Very Good,G,VVS1,63.0,56.0,4.26,4.28,2.69,710
0.3,Very Good,G,VVS1,63.2,55.0,4.28,4.3,2.71,710
0.38,Very Good,H,VS2,61.6,56.0,4.68,4.71,2.89,710
0.42,Very Good,F,SI2,61.5,59.0,4.81,4.85,2.97,710
0.3,Very Good,D,VS2,62.5,59.0,4.23,4.28,2.66,710
0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,710
0.3,Very Good,D,VS2,62.9,59.0,4.22,4.27,2.67,710
0.3,Very Good,D,VS2,62.9,56.0,4.24,4.28,2.68,710
0.3,Very Good,D,VS2,62.6,61.0,4.22,4.25,2.65,710
0.3,Very Good,D,VS2,62.0,59.0,4.22,4.27,2.63,710
0.3,Very Good,D,VS2,62.4,56.0,4.27,4.32,2.68,710
0.3,Very Good,D,VS2,62.9,61.0,4.27,4.29,2.69,710
0.3,Very Good,D,VS2,62.5,58.0,4.26,4.29,2.67,710
0.3,Very Good,D,VS2,62.8,57.0,4.25,4.29,2.68,710
0.3,Very Good,D,VS2,62.8,57.0,4.29,4.31,2.7,710
0.3,Very Good,D,VS2,62.8,59.0,4.26,4.28,2.68,710
0.3,Very Good,D,VS2,60.3,60.0,4.28,4.31,2.59,710
0.3,Very Good,E,VS1,61.9,60.0,4.26,4.3,2.65,710
0.3,Very Good,D,VS2,62.0,58.0,4.29,4.32,2.67,710
0.3,Very Good,D,VS2,62.2,58.0,4.25,4.3,2.66,710
0.31,Very Good,F,VVS2,61.6,56.0,4.34,4.38,2.68,711
0.4,Very Good,G,SI1,61.0,56.0,4.77,4.8,2.92,711
0.44,Very Good,F,SI2,61.9,59.0,4.85,4.9,3.02,711
0.39,Very Good,I,VS2,59.6,57.0,4.77,4.82,2.86,712
0.29,Very Good,G,VS2,61.5,58.0,4.25,4.27,2.62,712
0.42,Very Good,I,SI1,61.0,55.8,4.83,4.86,2.96,712
0.34,Very Good,G,VVS2,60.4,57.0,4.53,4.56,2.74,713
0.37,Very Good,I,VVS2,60.9,58.0,4.64,4.68,2.84,714
0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,714
0.34,Very Good,E,SI1,63.3,57.0,4.47,4.44,2.82,714
0.34,Very Good,E,SI1,63.5,55.0,4.47,4.44,2.83,714
0.29,Very Good,H,VS1,62.2,56.0,4.24,4.27,2.64,444
0.27,Very Good,H,VVS2,61.2,58.0,4.16,4.2,2.56,445
0.26,Very Good,I,SI1,59.2,60.0,4.2,4.24,2.5,445
0.33,Very Good,I,SI1,61.4,58.0,4.46,4.5,2.75,445
0.33,Very Good,I,SI1,62.8,58.0,4.39,4.43,2.77,445
0.31,Very Good,H,SI1,62.4,60.0,4.32,4.34,2.7,446
0.31,Very Good,H,SI1,61.1,55.0,4.35,4.39,2.67,446
0.31,Very Good,H,SI1,61.4,55.0,4.36,4.44,2.7,446
0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,446
0.31,Very Good,H,SI1,61.1,57.0,4.32,4.35,2.65,446
0.38,Very Good,G,VS2,59.7,62.0,4.66,4.68,2.79,715
0.39,Very Good,F,VS2,62.1,59.0,4.69,4.71,2.92,716
0.43,Very Good,H,SI1,60.2,57.0,4.91,4.93,2.96,716
0.43,Very Good,E,SI2,62.7,55.0,4.83,4.87,3.04,716
0.43,Very Good,D,SI2,61.1,58.0,4.86,4.9,2.98,716
0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
0.35,Very Good,E,VS2,61.9,61.0,4.5,4.54,2.8,716
0.32,Very Good,F,VVS2,62.0,55.0,4.38,4.42,2.73,717
0.42,Very Good,F,SI1,63.1,56.0,4.77,4.8,3.02,717
0.4,Very Good,F,SI1,61.7,62.0,4.71,4.76,2.92,717
