carat,cut,color,clarity,depth,table,x,y,z,price
0.39,Ideal,I,VVS2,62.3,54.0,4.66,4.69,2.91,787
0.28,Ideal,F,VVS2,62.6,55.0,4.2,4.23,2.64,787
0.28,Ideal,F,VVS2,61.8,56.0,4.18,4.22,2.6,787
0.28,Ideal,F,VVS2,61.5,57.0,4.19,4.24,2.59,787
0.28,Ideal,F,VVS2,62.2,53.0,4.22,4.23,2.63,787
0.28,Ideal,F,VVS2,62.6,54.0,4.21,4.22,2.64,787
0.28,Ideal,E,VVS2,60.8,55.0,4.26,4.29,2.6,787
0.28,Ideal,E,VVS1,60.6,55.0,4.28,4.3,2.6,787
0.28,Ideal,E,VVS1,61.2,54.0,4.24,4.26,2.6,787
0.39,Ideal,G,VS2,62.2,53.9,4.66,4.69,2.9,787
0.38,Ideal,D,VS2,60.8,57.0,4.66,4.68,2.84,787
0.34,Ideal,D,VS1,61.2,58.0,4.45,4.5,2.74,787
0.47,Ideal,H,SI1,61.1,55.0,5.04,5.07,3.09,787
0.28,Ideal,F,IF,62.6,53.0,4.18,4.19,2.62,787
0.28,Ideal,F,IF,61.4,57.0,4.22,4.25,2.6,787
0.28,Ideal,F,IF,61.9,56.0,4.18,4.21,2.59,787
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,787
0.41,Ideal,H,SI2,60.8,57.0,4.84,4.8,2.93,787
0.41,Ideal,I,VVS2,61.6,55.0,4.78,4.8,2.95,788
0.39,Ideal,H,VS2,61.6,56.0,4.68,4.71,2.89,788
0.41,Ideal,G,SI1,61.2,56.0,4.8,4.84,2.95,788
0.35,Ideal,H,VS1,62.0,56.0,4.56,4.54,2.82,788
0.35,Ideal,I,VVS2,62.3,57.0,4.53,4.49,2.81,788
0.35,Ideal,E,SI1,60.9,55.0,4.57,4.53,2.77,788
0.35,Ideal,E,SI1,61.0,57.0,4.57,4.54,2.78,788
0.35,Ideal,E,SI1,62.3,56.0,4.56,4.53,2.83,788
0.35,Ideal,E,SI1,61.2,57.0,4.56,4.52,2.78,788
0.35,Ideal,F,VS1,62.4,57.0,4.49,4.52,2.81,788
0.31,Ideal,E,VVS2,61.5,59.0,4.36,4.39,2.69,789
0.31,Ideal,G,VVS1,60.9,55.0,4.4,4.43,2.69,789
0.31,Ideal,G,VVS1,62.1,55.0,4.34,4.39,2.71,789
0.31,Ideal,G,VVS1,61.5,55.0,4.39,4.42,2.71,789
0.31,Ideal,G,VVS1,62.0,54.0,4.38,4.39,2.72,789
0.31,Ideal,G,VVS1,61.3,56.0,4.37,4.41,2.69,789
0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
0.31,Ideal,G,VVS1,62.5,54.0,4.36,4.38,2.73,789
0.31,Ideal,G,VVS1,61.8,54.0,4.38,4.42,2.72,789
0.31,Ideal,G,VVS1,62.3,54.0,4.37,4.4,2.73,789
0.31,Ideal,G,VVS1,62.2,55.0,4.33,4.38,2.71,789
0.31,Ideal,G,VVS1,62.0,56.0,4.38,4.4,2.72,789
0.31,Ideal,G,VVS1,60.2,58.0,4.37,4.4,2.64,789
0.31,Ideal,G,VVS1,61.9,55.0,4.38,4.41,2.72,789
0.31,Ideal,G,VVS1,61.9,54.0,4.38,4.41,2.72,789
0.31,Ideal,G,VVS1,62.5,54.0,4.34,4.37,2.72,789
0.31,Ideal,G,VVS1,61.9,54.0,4.35,4.37,2.7,789
0.31,Ideal,G,VVS1,62.0,55.0,4.34,4.37,2.7,789
0.31,Ideal,G,VVS1,61.6,55.0,4.38,4.42,2.71,789
0.31,Ideal,G,VVS1,62.1,55.0,4.33,4.36,2.7,789
0.31,Ideal,G,VVS1,62.0,53.0,4.35,4.39,2.71,789
0.31,Ideal,G,VVS1,61.6,57.0,4.34,4.36,2.68,789
0.31,Ideal,G,VVS1,61.0,57.0,4.38,4.4,2.68,789
0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
0.31,Ideal,G,VVS1,62.6,53.0,4.37,4.38,2.74,789
0.31,Ideal,G,VVS1,61.0,56.0,4.36,4.4,2.67,789
0.31,Ideal,G,VVS1,61.5,54.0,4.36,4.39,2.69,789
0.31,Ideal,G,VVS1,62.1,53.0,4.36,4.4,2.72,789
0.38,Ideal,F,VS2,62.1,53.8,4.66,4.67,2.9,789
0.43,Ideal,I,VS1,62.2,53.0,4.86,4.91,3.04,789
0.43,Ideal,G,SI1,62.6,56.0,4.79,4.82,3.01,789
0.31,Ideal,H,IF,61.3,56.0,4.37,4.41,2.69,789
0.31,Ideal,H,IF,61.4,56.0,4.39,4.41,2.7,789
0.31,Ideal,H,IF,61.3,56.0,4.39,4.42,2.7,789
0.31,Ideal,H,IF,61.8,57.0,4.32,4.35,2.68,789
0.31,Ideal,H,IF,62.0,54.0,4.38,4.4,2.72,789
0.31,Ideal,H,IF,62.3,55.0,4.32,4.35,2.7,789
0.31,Ideal,H,IF,61.2,56.0,4.36,4.4,2.68,789
0.31,Ideal,H,IF,62.2,54.0,4.38,4.4,2.73,789
0.31,Ideal,H,IF,62.2,54.0,4.38,4.4,2.73,789
0.3,Ideal,E,VVS2,60.2,57.0,4.37,4.4,2.64,789
0.3,Ideal,E,VVS2,61.6,57.0,4.29,4.32,2.65,789
0.3,Ideal,G,VVS1,62.6,54.0,4.25,4.28,2.67,789
0.3,Ideal,H,IF,60.8,56.0,4.35,4.37,2.65,789
0.3,Ideal,E,VVS2,61.7,57.0,4.31,4.34,2.67,789
0.36,Ideal,F,VS1,61.9,56.0,4.56,4.59,2.83,789
0.3,Ideal,H,IF,61.5,56.0,4.31,4.34,2.66,789
0.3,Ideal,G,VVS1,62.3,55.0,4.29,4.31,2.68,789
0.3,Ideal,E,VVS2,61.7,55.0,4.28,4.31,2.65,789
0.3,Ideal,G,VVS1,62.0,55.0,4.31,4.34,2.68,789
0.3,Ideal,G,VVS1,61.3,56.0,4.3,4.34,2.65,789
0.3,Ideal,E,VVS2,61.9,57.0,4.28,4.32,2.66,789
0.36,Ideal,F,VS1,62.5,57.0,4.53,4.56,2.84,789
0.36,Ideal,F,VS1,60.1,57.0,4.62,4.67,2.79,789
0.3,Ideal,G,VVS1,62.3,54.0,4.31,4.33,2.69,789
0.31,Ideal,J,VVS2,62.2,54.0,4.36,4.39,2.72,453
0.31,Ideal,J,VVS2,61.8,54.0,4.38,4.39,2.71,453
0.26,Ideal,F,VS2,62.1,57.0,4.06,4.12,2.54,453
0.33,Ideal,G,SI1,61.8,54.0,4.46,4.5,2.77,453
0.28,Ideal,F,SI1,62.3,54.0,4.21,4.23,2.63,453
0.3,Ideal,H,VS2,61.7,57.0,4.28,4.32,2.65,454
0.3,Ideal,H,VS2,61.4,57.0,4.33,4.36,2.67,454
0.3,Ideal,I,VS1,61.5,58.0,4.28,4.31,2.64,454
0.25,Ideal,G,VS1,62.7,56.0,4.01,4.04,2.52,454
0.25,Ideal,G,VS1,62.5,55.0,4.0,4.02,2.51,454
0.34,Ideal,E,SI2,62.4,54.0,4.49,4.52,2.81,454
0.34,Ideal,E,SI2,61.3,55.0,4.49,4.52,2.76,454
0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
0.32,Ideal,D,SI2,61.7,55.0,4.39,4.42,2.72,454
0.28,Ideal,G,SI1,61.2,54.0,4.22,4.27,2.6,455
0.26,Ideal,F,VS2,62.1,54.0,4.09,4.12,2.55,456
0.26,Ideal,F,VS2,62.3,56.0,4.1,4.12,2.56,456
0.33,Ideal,J,VS1,61.9,54.3,4.45,4.47,2.76,456
0.26,Ideal,G,VS1,62.1,54.0,4.1,4.14,2.56,456
0.36,Ideal,E,VS2,62.6,56.0,4.52,4.56,2.84,789
0.36,Ideal,E,VS2,60.8,56.0,4.6,4.64,2.81,789
0.3,Ideal,G,VVS1,61.7,57.0,4.3,4.32,2.66,789
0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,789
0.36,Ideal,E,VS2,61.7,55.0,4.57,4.63,2.84,789
0.3,Ideal,E,VVS2,61.4,57.0,4.32,4.34,2.66,789
0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.35,2.68,789
0.3,Ideal,G,VVS1,62.6,54.0,4.31,4.32,2.7,789
0.36,Ideal,E,VS2,61.1,56.0,4.6,4.63,2.82,789
0.3,Ideal,E,VVS2,61.8,56.0,4.31,4.33,2.67,789
0.3,Ideal,H,IF,61.8,55.0,4.3,4.31,2.66,789
0.3,Ideal,G,VVS1,62.2,57.0,4.27,4.31,2.67,789
0.3,Ideal,H,IF,62.1,55.0,4.27,4.3,2.66,789
0.36,Ideal,E,VS2,61.9,56.0,4.56,4.59,2.83,789
0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,789
0.36,Ideal,E,VS2,61.2,56.0,4.6,4.62,2.82,789
0.3,Ideal,E,VVS2,61.9,57.0,4.28,4.31,2.66,789
0.36,Ideal,E,VS2,61.2,56.0,4.59,4.63,2.82,789
0.3,Ideal,G,VVS1,61.7,55.0,4.32,4.34,2.67,789
0.32,Ideal,E,VVS2,61.6,55.0,4.42,4.45,2.73,790
0.32,Ideal,E,VVS2,62.0,54.0,4.41,4.43,2.74,790
0.4,Ideal,I,VVS1,61.4,58.0,4.72,4.76,2.91,790
0.4,Ideal,I,VVS1,63.0,55.0,4.7,4.73,2.97,790
0.3,Ideal,F,VVS1,62.4,57.0,4.25,4.28,2.66,790
0.4,Ideal,F,VS2,62.6,56.0,4.71,4.72,2.95,790
0.35,Ideal,D,VS2,62.5,56.0,4.51,4.55,2.83,790
0.34,Ideal,E,VS1,61.2,55.0,4.51,4.54,2.77,790
0.34,Ideal,E,VS1,61.6,55.0,4.5,4.52,2.78,790
0.32,Ideal,D,VS1,62.2,54.0,4.41,4.43,2.75,790
0.45,Ideal,H,SI1,61.3,55.0,4.96,4.99,3.05,790
0.43,Ideal,G,SI1,61.5,57.0,4.84,4.87,2.98,790
0.3,Ideal,D,VS2,62.4,55.0,4.32,4.3,2.69,790
0.3,Ideal,D,VS2,62.3,56.0,4.31,4.29,2.68,790
0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,790
0.32,Ideal,D,VVS2,62.2,56.0,4.37,4.41,2.73,790
0.31,Ideal,E,VVS2,61.6,55.0,4.37,4.4,2.7,791
0.31,Ideal,E,VVS2,61.4,57.0,4.37,4.39,2.69,791
0.31,Ideal,E,VVS2,62.4,53.0,4.33,4.35,2.71,791
0.31,Ideal,E,VVS2,61.3,55.0,4.35,4.39,2.68,791
0.31,Ideal,E,VVS2,62.0,54.0,4.36,4.41,2.72,791
0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.4,2.72,791
0.38,Ideal,I,VVS1,61.6,56.0,4.68,4.71,2.89,791
0.37,Ideal,F,SI1,62.4,54.0,4.63,4.6,2.88,791
0.41,Ideal,D,SI1,62.6,57.0,4.74,4.78,2.98,791
0.41,Ideal,D,SI1,62.7,56.0,4.73,4.78,2.98,791
0.41,Ideal,D,SI1,62.3,55.0,4.77,4.79,2.98,791
0.41,Ideal,D,SI1,60.3,57.0,4.82,4.86,2.92,791
0.41,Ideal,D,SI1,61.7,54.0,4.78,4.79,2.95,791
0.41,Ideal,D,SI1,61.6,55.0,4.78,4.8,2.95,791
0.41,Ideal,D,SI1,61.4,56.0,4.77,4.8,2.94,791
0.41,Ideal,D,SI1,62.2,57.0,4.7,4.76,2.94,791
0.41,Ideal,D,SI1,61.0,57.0,4.78,4.8,2.92,791
0.41,Ideal,D,SI1,60.8,57.0,4.8,4.84,2.93,791
0.4,Ideal,G,VS2,62.5,54.0,4.72,4.75,2.96,792
0.4,Ideal,G,VS2,62.3,54.0,4.73,4.77,2.96,792
0.4,Ideal,G,VS2,62.4,54.0,4.74,4.75,2.96,792
0.33,Ideal,E,VS2,61.7,55.0,4.45,4.47,2.75,792
0.4,Ideal,H,VS1,61.2,55.0,4.75,4.79,2.92,792
0.33,Ideal,E,VS2,62.5,55.0,4.46,4.41,2.77,792
0.43,Ideal,F,SI1,61.8,56.0,4.84,4.87,3.0,792
0.43,Ideal,E,SI1,61.5,56.0,4.85,4.9,3.0,792
0.43,Ideal,F,SI1,61.7,54.0,4.86,4.9,3.01,792
0.43,Ideal,F,SI1,61.6,57.0,4.8,4.85,2.97,792
0.43,Ideal,E,SI1,62.3,57.0,4.78,4.82,2.99,792
0.39,Ideal,H,VVS2,62.0,55.0,4.68,4.7,2.91,794
0.38,Ideal,H,VVS2,61.6,56.0,4.67,4.72,2.89,794
0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,794
0.36,Ideal,G,VVS2,61.8,54.0,4.59,4.61,2.84,794
0.36,Ideal,G,VVS2,61.7,54.0,4.59,4.62,2.84,794
0.36,Ideal,H,VVS1,61.5,56.0,4.57,4.6,2.82,794
0.36,Ideal,H,VVS1,61.8,56.0,4.6,4.63,2.85,794
0.38,Ideal,G,VS1,61.5,57.0,4.66,4.71,2.88,794
0.3,Ideal,G,IF,62.6,56.0,4.29,4.32,2.69,794
0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,794
0.36,Ideal,D,SI1,62.8,57.0,4.54,4.51,2.84,794
0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
0.35,Ideal,F,VVS2,61.9,54.0,4.55,4.59,2.83,795
0.3,Ideal,E,VS2,61.8,55.0,4.34,4.36,2.69,795
0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66,795
0.3,Ideal,G,VS1,61.8,56.0,4.32,4.35,2.68,795
0.3,Ideal,F,VS1,61.8,55.0,4.32,4.36,2.68,795
0.43,Ideal,G,SI1,61.8,55.0,4.85,4.89,3.01,795
0.43,Ideal,G,SI1,62.0,55.0,4.84,4.87,3.01,795
0.32,Ideal,G,VVS1,62.3,56.0,4.38,4.41,2.73,796
0.32,Ideal,G,VVS1,61.4,57.0,4.4,4.44,2.71,796
0.32,Ideal,G,VVS1,61.1,55.0,4.46,4.48,2.73,796
0.38,Ideal,F,VS2,62.0,54.0,4.64,4.69,2.89,796
0.39,Ideal,E,VS2,61.4,56.0,4.68,4.74,2.89,796
0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,796
0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,796
0.31,Ideal,G,VVS1,60.5,57.0,4.39,4.43,2.67,798
0.37,Ideal,G,VS1,60.9,57.0,4.65,4.68,2.84,798
0.4,Ideal,D,SI2,61.3,56.0,4.77,4.72,2.91,798
0.35,Ideal,G,VVS2,61.0,57.0,4.54,4.58,2.78,798
0.35,Ideal,H,VVS1,61.5,57.0,4.53,4.54,2.79,798
0.35,Ideal,G,VVS2,62.1,56.0,4.47,4.51,2.79,798
0.42,Ideal,G,VVS2,62.0,56.0,4.79,4.83,2.98,798
0.35,Ideal,H,VVS1,62.3,55.0,4.51,4.55,2.82,798
0.35,Ideal,H,VVS1,61.7,56.0,4.53,4.55,2.8,798
0.42,Ideal,G,SI1,62.0,54.0,4.85,4.82,3.0,799
0.27,Ideal,E,VVS2,62.2,55.0,4.17,4.12,2.58,799
0.27,Ideal,E,VVS2,62.1,57.0,4.15,4.13,2.57,799
0.27,Ideal,E,VVS2,61.8,57.0,4.16,4.12,2.56,799
0.27,Ideal,E,VVS2,63.0,56.0,4.14,4.12,2.6,799
0.27,Ideal,E,VVS2,62.0,55.0,4.14,4.12,2.56,799
0.27,Ideal,E,VVS2,62.5,57.0,4.13,4.1,2.57,799
0.27,Ideal,E,VVS1,62.3,56.0,4.17,4.15,2.59,799
0.27,Ideal,D,VVS2,62.6,56.0,4.15,4.13,2.59,799
0.27,Ideal,D,VVS1,61.9,57.0,4.18,4.15,2.58,799
0.27,Ideal,D,VVS2,62.3,57.0,4.15,4.13,2.58,799
0.27,Ideal,D,VVS1,62.2,56.0,4.15,4.12,2.57,799
0.3,Ideal,G,IF,62.4,55.0,4.3,4.32,2.69,799
0.32,Ideal,F,VVS2,62.1,55.0,4.37,4.39,2.72,800
0.32,Ideal,F,VVS2,61.2,57.0,4.42,4.44,2.71,800
0.32,Ideal,F,VVS2,60.9,56.0,4.44,4.46,2.71,800
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,800
0.38,Ideal,I,VVS1,62.4,54.8,4.64,4.66,2.9,800
0.4,Ideal,H,VS2,61.6,57.0,4.71,4.74,2.91,800
0.36,Ideal,D,VS2,61.8,55.0,4.58,4.61,2.84,800
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,800
0.31,Ideal,E,VS1,61.7,53.0,4.36,4.39,2.7,800
0.31,Ideal,E,VS1,61.3,55.0,4.4,4.43,2.7,800
0.43,Ideal,G,SI2,61.1,55.0,4.92,4.9,3.0,800
0.38,Ideal,F,VS2,62.0,56.0,4.63,4.66,2.88,800
0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,800
0.38,Ideal,F,VS2,62.1,57.0,4.61,4.67,2.88,800
0.38,Ideal,F,VS2,62.2,57.0,4.6,4.63,2.87,800
0.41,Ideal,G,VS2,60.7,56.0,4.77,4.82,2.91,801
0.36,Ideal,E,VS2,61.5,56.2,4.56,4.6,2.82,801
0.36,Ideal,D,SI1,61.6,56.0,4.59,4.6,2.83,801
0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,801
0.31,Ideal,G,IF,62.0,54.0,4.35,4.39,2.71,801
0.31,Ideal,E,VVS1,62.4,56.0,4.35,4.37,2.72,801
0.33,Ideal,E,VVS2,61.4,55.0,4.46,4.5,2.75,802
0.33,Ideal,E,VVS2,61.0,57.0,4.46,4.49,2.73,802
0.3,Ideal,D,VVS2,59.4,60.0,4.39,4.47,2.63,802
0.33,Ideal,G,VVS1,61.8,59.0,4.45,4.48,2.76,802
0.33,Ideal,G,VVS1,60.4,58.0,4.5,4.51,2.72,802
0.32,Ideal,G,VVS1,62.1,54.0,4.4,4.43,2.74,802
0.3,Ideal,F,VVS1,61.8,54.0,4.33,4.37,2.69,802
0.3,Ideal,F,VVS1,62.0,55.0,4.3,4.34,2.68,802
0.3,Ideal,F,VVS1,62.4,54.0,4.31,4.35,2.7,802
0.3,Ideal,F,VVS1,61.2,55.0,4.33,4.36,2.66,802
0.3,Ideal,F,VVS1,62.1,55.0,4.31,4.35,2.69,802
0.3,Ideal,F,VVS1,61.9,56.0,4.29,4.33,2.67,802
0.3,Ideal,F,VVS1,58.0,60.0,4.34,4.37,2.64,802
0.34,Ideal,D,VS2,61.9,55.0,4.49,4.52,2.79,802
0.39,Ideal,G,VS1,61.8,55.0,4.72,4.76,2.93,802
0.31,Ideal,F,VS2,62.1,57.0,4.36,4.34,2.7,802
0.31,Ideal,G,VS1,61.3,56.0,4.38,4.36,2.68,802
0.31,Ideal,H,VVS2,61.5,56.0,4.37,4.35,2.68,802
0.31,Ideal,H,VVS2,62.3,55.0,4.37,4.36,2.72,802
0.26,Ideal,G,VS1,61.4,56.0,4.12,4.16,2.54,456
0.32,Ideal,E,SI2,61.3,56.0,4.42,4.45,2.72,456
0.33,Ideal,I,SI1,62.0,53.5,4.46,4.5,2.78,456
0.3,Ideal,H,VS2,62.1,55.0,4.3,4.33,2.68,457
0.3,Ideal,H,VS2,62.0,57.0,4.27,4.31,2.66,457
0.3,Ideal,I,VS1,62.3,55.0,4.3,4.34,2.69,457
0.3,Ideal,I,VS1,62.5,54.0,4.3,4.34,2.7,457
0.3,Ideal,I,VS1,62.0,57.0,4.26,4.29,2.65,457
0.31,Ideal,H,SI1,61.5,56.5,4.34,4.36,2.67,457
0.27,Ideal,I,VVS2,62.1,55.0,4.17,4.2,2.6,459
0.36,Ideal,J,VS2,61.5,55.0,4.6,4.63,2.84,459
0.27,Ideal,G,VS2,61.4,55.0,4.19,4.21,2.58,459
0.25,Ideal,G,VS2,61.4,57.0,4.08,4.1,2.51,459
0.25,Ideal,G,VS2,61.8,58.0,4.04,4.08,2.51,459
0.32,Ideal,G,SI2,61.6,56.0,4.4,4.43,2.72,459
0.31,Ideal,H,VVS2,62.2,55.0,4.36,4.35,2.71,802
0.31,Ideal,H,VVS2,62.5,55.0,4.37,4.34,2.72,802
0.31,Ideal,H,VVS2,62.4,56.0,4.38,4.34,2.72,802
0.31,Ideal,H,VVS2,61.8,56.0,4.36,4.34,2.69,802
0.31,Ideal,H,VVS2,61.1,56.0,4.37,4.33,2.66,802
0.31,Ideal,H,VVS2,62.6,56.0,4.37,4.32,2.72,802
0.31,Ideal,H,VVS2,62.4,57.0,4.36,4.32,2.71,802
0.31,Ideal,H,VVS2,62.4,57.0,4.36,4.32,2.71,802
0.31,Ideal,H,VVS2,62.2,57.0,4.36,4.32,2.7,802
0.31,Ideal,H,VVS2,62.8,57.0,4.33,4.3,2.71,802
0.31,Ideal,G,VS1,61.5,56.0,4.43,4.39,2.71,802
0.31,Ideal,G,VS1,61.0,55.0,4.43,4.39,2.69,802
0.31,Ideal,G,VS1,61.4,56.0,4.37,4.36,2.68,802
0.31,Ideal,G,VS1,62.4,55.0,4.35,4.33,2.71,802
0.31,Ideal,G,VS1,62.1,55.0,4.36,4.33,2.7,802
0.31,Ideal,G,VS1,62.1,55.0,4.37,4.33,2.7,802
0.31,Ideal,G,VS1,62.5,57.0,4.37,4.34,2.72,802
0.31,Ideal,G,VS1,62.9,57.0,4.32,4.3,2.71,802
0.31,Ideal,F,VS2,60.8,56.0,4.41,4.38,2.67,802
0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,802
0.31,Ideal,F,VS2,62.3,55.0,4.38,4.35,2.72,802
0.31,Ideal,F,VS2,62.0,56.0,4.39,4.35,2.71,802
0.31,Ideal,F,VS2,61.6,55.0,4.37,4.36,2.69,802
0.31,Ideal,F,VS2,60.8,57.0,4.39,4.36,2.66,802
0.31,Ideal,F,VS2,62.1,53.0,4.39,4.34,2.71,802
0.31,Ideal,F,VS2,61.5,56.0,4.37,4.34,2.68,802
0.31,Ideal,F,VS2,61.8,56.0,4.37,4.33,2.69,802
0.31,Ideal,F,VS2,62.3,55.0,4.37,4.33,2.71,802
0.31,Ideal,F,VS2,62.8,57.0,4.36,4.34,2.73,802
0.31,Ideal,F,VS2,61.9,55.0,4.35,4.31,2.68,802
0.31,Ideal,F,VS2,62.4,56.0,4.34,4.31,2.7,802
0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,802
0.31,Ideal,F,VS2,62.7,57.0,4.34,4.3,2.71,802
0.31,Ideal,F,VS2,62.9,56.0,4.32,4.3,2.71,802
0.31,Ideal,F,VS2,62.3,55.0,4.33,4.3,2.69,802
0.31,Ideal,F,VS2,61.3,57.0,4.34,4.3,2.65,802
0.31,Ideal,F,VS2,62.6,55.0,4.33,4.29,2.7,802
0.31,Ideal,F,VS2,62.6,57.0,4.33,4.29,2.7,802
0.31,Ideal,F,VS2,62.6,57.0,4.33,4.27,2.69,802
0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,802
0.31,Ideal,F,VS2,61.9,55.0,4.39,4.37,2.71,802
0.33,Ideal,E,VS1,60.0,57.0,4.5,4.47,2.69,802
0.32,Ideal,F,VVS1,61.5,56.0,4.39,4.42,2.71,803
0.31,Ideal,D,VS2,60.7,57.0,4.37,4.4,2.66,803
0.33,Ideal,D,VS2,60.7,56.0,4.48,4.5,2.73,803
0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,803
0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,803
0.36,Ideal,F,VS1,61.3,55.0,4.59,4.61,2.82,803
0.36,Ideal,F,VS1,60.8,56.0,4.61,4.64,2.81,803
0.43,Ideal,E,SI1,61.2,56.2,4.87,4.89,2.99,803
0.34,Ideal,D,SI1,62.3,57.0,4.48,4.44,2.78,803
0.34,Ideal,D,SI1,61.5,53.0,4.53,4.51,2.78,803
0.34,Ideal,D,SI1,60.6,56.0,4.54,4.51,2.74,803
0.34,Ideal,D,SI1,60.1,57.0,4.56,4.52,2.73,803
0.34,Ideal,D,SI1,61.2,57.0,4.51,4.48,2.75,803
0.34,Ideal,D,SI1,60.4,57.0,4.53,4.51,2.73,803
0.34,Ideal,D,SI1,61.3,57.0,4.5,4.44,2.74,803
0.34,Ideal,D,SI1,62.7,56.0,4.48,4.45,2.8,803
0.34,Ideal,D,SI1,62.8,55.0,4.5,4.45,2.81,803
0.34,Ideal,D,SI1,62.0,56.0,4.5,4.47,2.78,803
0.34,Ideal,I,VVS1,61.8,56.0,4.5,4.47,2.77,803
0.32,Ideal,D,VVS2,61.2,56.0,4.39,4.43,2.7,803
0.31,Ideal,D,VS2,62.1,54.0,4.4,4.36,2.72,804
0.31,Ideal,E,VS1,60.2,56.0,4.44,4.39,2.66,804
0.31,Ideal,D,VVS2,61.2,56.0,4.35,4.37,2.67,804
0.32,Ideal,D,VVS2,60.3,58.0,4.43,4.46,2.68,804
0.4,Ideal,G,VS2,62.6,56.0,4.69,4.74,2.95,804
0.33,Ideal,F,VS2,61.1,56.0,4.47,4.5,2.74,804
0.32,Ideal,E,VS2,62.0,55.0,4.41,4.37,2.72,804
0.31,Ideal,D,VS2,61.6,55.0,4.4,4.37,2.7,804
0.31,Ideal,D,VS2,60.2,56.0,4.46,4.41,2.67,804
0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,804
0.31,Ideal,D,VVS2,61.2,59.0,4.37,4.39,2.68,805
0.39,Ideal,I,VVS1,60.8,56.0,4.76,4.78,2.9,805
0.38,Ideal,E,VS2,62.0,54.2,4.66,4.68,2.89,805
0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74,805
0.34,Ideal,E,VS1,61.2,57.0,4.45,4.51,2.74,805
0.34,Ideal,E,VS1,62.4,55.0,4.44,4.47,2.78,805
0.34,Ideal,D,VS2,62.0,54.0,4.48,4.52,2.79,805
0.34,Ideal,E,VS1,61.0,57.0,4.49,4.52,2.75,805
0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,805
0.34,Ideal,E,VS1,62.2,55.0,4.49,4.52,2.8,805
0.34,Ideal,D,VS2,62.1,55.0,4.46,4.49,2.78,805
0.34,Ideal,D,VS2,62.3,55.0,4.45,4.48,2.78,805
0.34,Ideal,E,VS1,61.8,56.0,4.47,4.51,2.78,805
0.34,Ideal,D,VS2,61.3,57.0,4.47,4.5,2.75,805
0.34,Ideal,E,VS1,62.0,56.0,4.48,4.52,2.79,805
0.34,Ideal,E,VS1,61.2,57.0,4.45,4.5,2.74,805
0.34,Ideal,D,VS2,62.4,53.0,4.49,4.52,2.81,805
0.34,Ideal,D,VS2,61.4,56.0,4.5,4.53,2.77,805
0.34,Ideal,D,VS2,62.5,57.0,4.4,4.47,2.77,805
0.34,Ideal,E,VS1,61.8,57.0,4.47,4.5,2.77,805
0.34,Ideal,D,VS2,62.0,55.0,4.45,4.48,2.77,805
0.34,Ideal,D,VS2,62.0,55.0,4.45,4.49,2.77,805
0.34,Ideal,E,VS1,60.8,57.0,4.49,4.53,2.74,805
0.34,Ideal,D,VS2,60.8,57.0,4.5,4.52,2.74,805
0.35,Ideal,F,VVS2,61.3,55.0,4.57,4.6,2.81,806
0.33,Ideal,G,VVS1,60.9,56.7,4.47,4.49,2.73,806
0.33,Ideal,E,VS1,61.5,54.0,4.46,4.49,2.75,806
0.33,Ideal,H,IF,61.8,55.2,4.44,4.47,2.76,806
0.42,Ideal,I,VS2,61.0,54.0,4.84,4.87,2.96,807
0.35,Ideal,G,VS2,61.3,56.0,4.55,4.58,2.8,807
0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,807
0.44,Ideal,I,VS1,61.8,55.0,4.89,4.92,3.03,807
0.46,Ideal,G,SI2,61.1,57.0,4.97,5.01,3.05,807
