carat,cut,color,clarity,depth,table,x,y,z,price
1.61,Premium,H,SI1,60.8,56.0,7.61,7.58,4.62,11169
1.21,Premium,F,VVS1,63.0,59.0,6.75,6.7,4.24,11175
1.76,Premium,J,VS1,62.0,58.0,7.74,7.7,4.79,11177
1.54,Premium,H,VS2,61.0,60.0,7.46,7.42,4.54,11177
1.32,Premium,F,VS1,61.7,59.0,6.99,6.95,4.3,11177
2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
1.51,Premium,H,VS2,61.2,58.0,7.4,7.36,4.52,11188
1.5,Premium,G,VS2,59.9,58.0,7.38,7.34,4.41,11189
1.5,Premium,H,VS1,62.1,59.0,7.31,7.27,4.53,11189
1.5,Premium,G,VS2,58.4,58.0,7.54,7.5,4.39,11189
1.5,Premium,H,VS1,59.9,60.0,7.44,7.39,4.44,11189
1.6,Premium,G,SI1,62.4,61.0,7.43,7.4,4.63,11189
2.06,Premium,I,SI2,62.2,60.0,8.14,8.1,5.05,11190
1.5,Premium,H,VS2,62.4,59.0,7.32,7.29,4.56,11194
2.0,Premium,F,SI2,60.6,62.0,8.19,7.84,4.86,11198
2.0,Premium,H,SI1,61.7,58.0,7.82,7.77,4.81,11200
2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,11202
1.52,Premium,H,VS2,59.4,59.0,7.49,7.45,4.44,11206
2.04,Premium,J,VS2,60.9,59.0,8.25,8.21,5.01,11209
1.54,Premium,G,SI1,61.8,59.0,7.37,7.32,4.54,11209
1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11220
2.26,Premium,H,SI2,61.9,58.0,8.37,8.33,5.17,11226
1.71,Premium,G,SI2,62.6,57.0,7.66,7.6,4.78,11227
1.7,Premium,F,SI2,60.5,59.0,7.77,7.73,4.69,11228
1.51,Premium,G,SI1,60.5,59.0,7.49,7.41,4.51,11230
1.24,Premium,F,VVS2,62.0,55.0,6.95,6.88,4.29,11231
1.5,Premium,E,SI1,61.5,58.0,7.28,7.36,4.5,11233
1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
1.71,Premium,I,VS1,60.6,57.0,7.82,7.73,4.71,11246
1.71,Premium,G,SI2,60.9,58.0,7.68,7.72,4.69,11248
1.67,Premium,H,SI1,59.4,61.0,7.78,7.73,4.61,11248
1.39,Premium,E,VS2,61.7,59.0,7.13,7.09,4.39,11248
1.5,Premium,F,VS2,61.1,59.0,7.37,7.35,4.5,11255
1.31,Premium,G,VVS2,59.6,61.0,7.23,7.14,4.28,11255
1.51,Premium,G,SI1,62.6,58.0,7.3,7.27,4.56,11255
1.7,Premium,I,VS2,61.7,59.0,7.63,7.68,4.72,11257
1.7,Premium,I,VS2,61.2,59.0,7.55,7.62,4.64,11257
1.78,Premium,H,SI2,59.1,60.0,7.93,7.87,4.67,11262
1.51,Premium,H,VS1,61.8,59.0,7.32,7.27,4.51,11263
1.51,Premium,H,VS1,61.0,60.0,7.34,7.29,4.46,11263
1.51,Premium,H,VS2,62.9,59.0,7.31,7.25,4.58,11268
1.51,Premium,H,VS2,62.8,60.0,7.28,7.25,4.56,11268
1.41,Premium,E,VS2,61.3,58.0,7.29,7.25,4.46,11269
1.57,Premium,H,VS1,59.8,60.0,7.63,7.56,4.54,11272
1.04,Premium,E,VVS1,60.9,58.0,6.53,6.61,4.0,11279
1.53,Premium,H,VS2,62.2,58.0,7.34,7.3,4.55,11280
1.56,Premium,F,SI1,60.1,60.0,7.56,7.52,4.53,11299
1.2,Premium,E,VVS2,62.1,58.0,6.76,6.7,4.18,11301
1.61,Premium,G,SI1,62.6,58.0,7.48,7.45,4.67,11303
1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,11310
2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
1.7,Premium,F,SI2,60.1,58.0,7.74,7.67,4.63,11322
1.5,Premium,H,VS2,60.0,62.0,7.41,7.38,4.44,11322
1.8,Premium,J,VS1,58.2,61.0,8.07,7.95,4.66,11329
1.59,Premium,H,VS2,62.1,58.0,7.42,7.48,4.63,11333
1.03,Premium,D,VVS2,60.1,58.0,6.55,6.6,3.95,11335
1.56,Premium,H,VS1,62.0,57.0,7.48,7.43,4.62,11345
1.41,Premium,G,VS1,62.1,59.0,7.1,7.06,4.4,11347
1.71,Premium,G,SI2,60.9,58.0,7.72,7.68,4.69,11351
2.0,Premium,G,SI2,61.7,60.0,7.95,7.9,4.89,11355
1.5,Premium,H,VS2,61.8,59.0,7.3,7.35,4.53,11360
1.7,Premium,I,VS2,61.2,59.0,7.62,7.55,4.64,11360
1.7,Premium,I,VS2,61.7,59.0,7.68,7.63,4.72,11360
1.72,Premium,I,VS2,58.3,61.0,7.91,7.87,4.6,11360
1.4,Premium,F,VS2,60.7,58.0,7.26,7.17,4.38,11368
1.7,Premium,I,VS2,60.5,61.0,7.68,7.65,4.64,11369
1.53,Premium,F,SI1,62.0,56.0,7.47,7.39,4.61,11370
1.51,Premium,F,SI1,62.2,58.0,7.32,7.27,4.54,11374
1.51,Premium,F,SI1,62.2,58.0,7.32,7.27,4.54,11374
1.58,Premium,G,VS1,60.8,58.0,7.58,7.52,4.59,11380
1.04,Premium,E,VVS1,60.9,58.0,6.61,6.53,4.0,11382
1.01,Premium,E,IF,62.6,58.0,6.37,6.44,4.01,11387
0.33,Premium,D,SI2,60.7,56.0,4.46,4.43,2.7,631
0.33,Premium,D,SI2,62.1,58.0,4.43,4.4,2.74,631
0.33,Premium,G,SI1,61.6,57.0,4.45,4.42,2.73,631
0.33,Premium,G,SI1,62.3,59.0,4.44,4.39,2.75,631
0.36,Premium,H,VS1,60.5,59.0,4.6,4.63,2.79,631
0.4,Premium,F,SI2,62.6,60.0,4.65,4.68,2.92,631
0.36,Premium,E,SI1,60.9,60.0,4.56,4.61,2.79,631
0.4,Premium,J,VS1,60.7,60.0,4.76,4.79,2.9,631
1.31,Premium,G,VVS2,62.7,59.0,6.96,6.92,4.35,11389
1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,11392
1.21,Premium,E,VVS2,61.9,58.0,6.84,6.79,4.22,11395
1.67,Premium,I,VS1,61.1,58.0,7.69,7.6,4.67,11400
1.53,Premium,H,VS1,60.8,59.0,7.41,7.36,4.49,11413
2.0,Premium,F,SI2,61.5,59.0,8.03,7.95,4.92,11413
1.57,Premium,H,VS2,62.2,58.0,7.45,7.4,4.62,11415
1.53,Premium,G,SI1,62.3,58.0,7.35,7.3,4.56,11421
1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,11428
1.23,Premium,F,VVS2,61.6,59.0,6.8,6.9,4.22,11430
1.42,Premium,G,VS1,62.1,56.0,7.27,7.22,4.5,11434
1.51,Premium,H,VS2,60.2,60.0,7.33,7.35,4.42,11435
1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,11435
1.2,Premium,E,VVS2,61.4,56.0,6.94,6.83,4.23,11435
1.59,Premium,H,VS2,62.1,58.0,7.48,7.42,4.63,11437
1.72,Premium,H,VS2,59.5,60.0,7.79,7.75,4.62,11455
1.62,Premium,H,SI1,62.2,58.0,7.5,7.46,4.65,11455
1.81,Premium,H,SI2,62.0,60.0,7.79,7.75,4.82,11460
2.02,Premium,J,SI2,62.7,60.0,7.98,8.1,5.04,11463
1.5,Premium,H,VS2,61.8,59.0,7.35,7.3,4.53,11464
1.57,Premium,H,VS2,61.0,59.0,7.5,7.54,4.59,11470
2.16,Premium,H,SI2,62.3,57.0,8.29,8.22,5.14,11473
1.01,Premium,D,VVS1,59.3,59.0,6.56,6.53,3.88,11480
1.51,Premium,G,VS2,60.4,58.0,7.38,7.43,4.47,11480
1.7,Premium,I,VVS2,61.8,61.0,7.57,7.5,4.66,11481
1.5,Premium,F,SI1,61.4,59.0,7.31,7.34,4.5,11484
1.99,Premium,G,SI2,59.1,61.0,8.08,8.05,4.77,11486
1.6,Premium,G,VS2,62.2,59.0,7.45,7.48,4.64,11489
1.5,Premium,D,SI1,60.5,59.0,7.44,7.39,4.49,11489
1.58,Premium,H,VS1,61.7,59.0,7.48,7.42,4.6,11491
1.01,Premium,E,IF,62.6,58.0,6.44,6.37,4.01,11491
1.6,Premium,H,VS2,62.6,58.0,7.5,7.45,4.68,11508
1.52,Premium,H,VS1,61.4,58.0,7.3,7.44,4.55,11516
1.7,Premium,I,VS2,61.4,59.0,7.6,7.68,4.69,11519
1.7,Premium,I,VS2,60.7,59.0,7.63,7.7,4.65,11519
1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,11520
1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,11523
1.23,Premium,F,VVS2,61.6,59.0,6.9,6.8,4.22,11534
1.63,Premium,I,VS1,61.1,57.0,7.7,7.58,4.67,11534
1.03,Premium,E,VVS1,58.8,59.0,6.63,6.6,3.89,11538
1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,11540
1.51,Premium,H,VS2,62.3,59.0,7.32,7.28,4.55,11540
2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,11544
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11549
1.55,Premium,H,VS1,62.6,58.0,7.4,7.34,4.61,11562
1.51,Premium,E,SI1,62.6,55.0,7.33,7.25,4.56,11565
1.51,Premium,E,SI1,62.8,59.0,7.3,7.26,4.57,11565
1.51,Premium,E,SI1,61.5,61.0,7.41,7.31,4.53,11565
1.55,Premium,H,VS2,60.7,58.0,7.51,7.47,4.55,11567
1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,11574
1.57,Premium,H,VS2,61.0,59.0,7.54,7.5,4.59,11575
1.63,Premium,G,SI1,59.9,60.0,7.64,7.61,4.57,11578
2.18,Premium,H,SI2,62.3,59.0,8.37,8.26,5.18,11579
1.5,Premium,F,SI1,61.4,59.0,7.34,7.31,4.5,11588
1.44,Premium,G,VS1,61.8,57.0,7.21,7.09,4.42,11588
1.51,Premium,F,SI1,62.2,59.0,7.34,7.3,4.55,11607
1.5,Premium,F,SI1,62.2,58.0,7.36,7.34,4.57,11613
1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621
1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,11632
2.01,Premium,H,SI2,61.5,59.0,8.12,8.08,4.98,11635
1.52,Premium,F,SI1,62.6,59.0,7.27,7.36,4.58,11637
1.5,Premium,E,SI1,61.4,59.0,7.41,7.24,4.5,11638
2.33,Premium,J,SI1,61.1,58.0,8.6,8.56,5.24,11638
1.41,Premium,E,VS2,62.7,56.0,7.18,7.1,4.48,11644
2.01,Premium,H,SI2,61.9,59.0,8.13,7.97,4.98,11646
2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,11646
2.01,Premium,H,SI2,61.8,62.0,8.05,7.97,4.95,11646
1.45,Premium,F,VS2,61.1,58.0,7.31,7.23,4.44,11650
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11654
1.75,Premium,E,SI2,62.5,59.0,7.71,7.63,4.79,11655
1.5,Premium,I,VS2,61.4,58.0,7.28,7.24,4.46,11655
2.11,Premium,J,SI2,62.0,60.0,8.19,8.24,5.09,11663
1.54,Premium,H,VS2,61.9,59.0,7.31,7.33,4.53,11663
1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,11666
1.51,Premium,F,SI1,60.9,61.0,7.32,7.3,4.45,11666
1.51,Premium,F,SI1,62.8,59.0,7.31,7.28,4.58,11666
1.51,Premium,F,SI1,60.7,58.0,7.41,7.38,4.49,11666
1.55,Premium,H,VS2,61.3,61.0,7.46,7.39,4.55,11708
1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,11709
1.57,Premium,G,VS2,62.7,60.0,7.46,7.38,4.65,11711
1.57,Premium,H,VS1,62.8,60.0,7.44,7.36,4.65,11711
1.65,Premium,D,SI2,61.6,58.0,7.59,7.55,4.66,11712
1.16,Premium,G,VVS1,61.6,55.0,6.85,6.72,4.18,11717
1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,11719
1.63,Premium,G,SI1,61.0,59.0,7.64,7.58,4.64,11721
1.22,Premium,F,VVS1,61.9,58.0,6.81,6.85,4.23,11723
1.62,Premium,F,SI1,60.1,58.0,7.63,7.59,4.57,11733
1.55,Premium,H,VS2,60.7,59.0,7.46,7.5,4.54,11738
1.52,Premium,F,SI1,62.6,59.0,7.36,7.27,4.58,11743
1.51,Premium,G,VS2,58.1,61.0,7.57,7.54,4.39,11746
1.51,Premium,D,SI1,62.5,60.0,7.27,7.23,4.54,11760
0.3,Premium,I,IF,60.5,59.0,4.32,4.34,2.62,631
0.4,Premium,J,VS1,59.7,59.0,4.79,4.83,2.87,631
1.54,Premium,H,VS2,61.9,59.0,7.33,7.31,4.53,11769
1.7,Premium,I,VVS2,62.1,59.0,7.6,7.53,4.7,11775
1.7,Premium,I,VS2,62.2,58.0,7.6,7.65,4.74,11781
1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,11786
1.54,Premium,F,SI1,60.9,59.0,7.46,7.56,4.57,11790
2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
1.5,Premium,E,SI1,60.0,58.0,7.5,7.47,4.49,11795
1.5,Premium,E,SI1,60.8,58.0,7.36,7.32,4.46,11795
1.54,Premium,E,SI1,59.3,60.0,7.58,7.54,4.48,11795
1.54,Premium,D,VS2,59.4,59.0,7.61,7.55,4.5,11795
1.6,Premium,H,VS2,62.1,60.0,7.51,7.44,4.64,11796
1.27,Premium,F,VVS2,61.3,60.0,6.9,6.99,4.26,11797
1.54,Premium,G,VS2,63.0,59.0,7.36,7.3,4.62,11815
1.51,Premium,F,SI1,61.4,58.0,7.43,7.35,4.54,11817
1.6,Premium,G,SI1,62.2,58.0,7.44,7.5,4.65,11818
2.04,Premium,H,SI2,58.0,58.0,8.45,8.36,4.88,11820
1.53,Premium,F,SI1,58.5,59.0,7.62,7.55,4.44,11820
2.01,Premium,H,SI2,62.5,62.0,8.09,8.04,5.04,11825
1.22,Premium,F,VVS1,61.9,58.0,6.85,6.81,4.23,11830
1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
1.55,Premium,H,VS2,60.7,59.0,7.5,7.46,4.54,11846
1.7,Premium,H,SI1,61.8,61.0,7.59,7.52,4.67,11848
2.08,Premium,H,SI2,60.0,60.0,8.31,8.28,4.98,11851
1.52,Premium,H,VS1,58.4,59.0,7.55,7.52,4.4,11853
1.81,Premium,G,SI1,62.3,58.0,7.75,7.68,4.81,11854
1.5,Premium,H,VVS2,62.9,59.0,7.31,7.26,4.58,11855
1.42,Premium,G,VS1,61.7,55.0,7.29,7.24,4.48,11861
1.5,Premium,D,SI1,62.1,60.0,7.28,7.22,4.5,11863
1.5,Premium,D,SI1,61.0,61.0,7.32,7.28,4.45,11863
1.65,Premium,G,SI1,61.0,58.0,7.66,7.62,4.66,11864
1.73,Premium,G,VS1,61.6,60.0,7.67,7.62,4.71,11867
1.35,Premium,G,VVS2,60.2,59.0,7.2,7.16,4.32,11868
1.55,Premium,E,SI1,60.1,58.0,7.55,7.5,4.52,11871
1.51,Premium,E,SI1,63.0,58.0,7.33,7.27,4.6,11873
1.5,Premium,F,SI1,62.9,59.0,7.34,7.29,4.6,11878
1.83,Premium,I,SI1,62.9,55.0,7.9,7.78,4.93,11883
1.7,Premium,I,VS2,62.2,58.0,7.65,7.6,4.74,11888
1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
2.0,Premium,J,SI2,61.9,55.0,8.09,8.06,5.0,11899
2.0,Premium,J,SI2,59.8,60.0,8.13,8.09,4.85,11899
1.56,Premium,F,SI1,60.7,59.0,7.55,7.45,4.55,11901
2.01,Premium,F,SI2,62.0,60.0,7.88,7.82,4.87,11903
1.27,Premium,F,VVS2,61.3,60.0,6.99,6.9,4.26,11905
1.6,Premium,G,SI1,62.2,58.0,7.5,7.44,4.65,11926
1.05,Premium,E,IF,59.0,58.0,6.7,6.66,3.94,11946
1.8,Premium,I,SI1,61.9,60.0,7.78,7.74,4.8,11948
1.51,Premium,F,SI1,63.0,58.0,7.32,7.28,4.6,11957
1.51,Premium,F,SI1,60.6,61.0,7.41,7.37,4.48,11957
1.71,Premium,I,VS2,62.8,59.0,7.58,7.52,4.74,11958
2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,11962
1.77,Premium,F,SI1,60.3,59.0,7.94,7.87,4.77,11965
2.0,Premium,J,VS2,62.9,60.0,7.99,7.95,5.01,11966
1.73,Premium,H,SI1,62.4,58.0,7.61,7.64,4.76,11969
2.24,Premium,J,VS1,60.9,58.0,8.46,8.41,5.14,11970
2.0,Premium,H,SI2,62.8,57.0,8.05,8.01,5.04,11975
1.57,Premium,D,SI1,62.2,59.0,7.37,7.45,4.61,11976
1.52,Premium,H,VVS2,61.2,58.0,7.48,7.41,4.56,11979
1.53,Premium,H,VVS2,60.4,60.0,7.41,7.46,4.49,11982
2.15,Premium,G,SI2,61.2,58.0,8.42,8.3,5.1,11985
1.52,Premium,H,VVS2,63.0,60.0,7.3,7.25,4.58,12013
2.03,Premium,F,SI2,60.9,59.0,8.15,8.11,4.95,12021
1.5,Premium,F,SI1,62.2,58.0,7.34,7.29,4.55,12030
1.7,Premium,I,VS1,58.0,60.0,7.88,7.84,4.56,12030
1.54,Premium,G,SI1,61.0,59.0,7.38,7.43,4.52,12044
1.52,Premium,H,VS1,60.6,58.0,7.46,7.39,4.5,12047
2.01,Premium,J,SI2,60.8,58.0,8.19,8.13,4.96,12048
2.01,Premium,J,SI1,60.9,58.0,8.15,8.07,4.94,12048
2.01,Premium,J,SI1,62.3,59.0,8.03,7.97,4.98,12048
1.74,Premium,D,SI2,61.9,58.0,7.73,7.67,4.77,12052
1.73,Premium,H,SI1,62.0,59.0,7.68,7.59,4.73,12058
1.76,Premium,D,SI1,61.0,60.0,7.76,7.68,4.77,12063
2.09,Premium,H,SI1,60.5,61.0,8.32,8.25,5.01,12063
1.51,Premium,G,VS2,61.4,58.0,7.4,7.3,4.51,12068
1.5,Premium,D,SI1,62.4,58.0,7.27,7.31,4.55,12069
2.5,Premium,H,SI2,62.7,59.0,8.65,8.61,5.41,12071
2.03,Premium,J,SI2,60.9,60.0,8.21,8.1,4.97,12078
2.03,Premium,J,SI2,61.7,61.0,8.18,8.04,5.0,12078
1.73,Premium,H,SI1,62.4,58.0,7.64,7.61,4.76,12079
1.82,Premium,G,SI2,61.3,58.0,7.94,7.83,4.83,12081
1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,12084
1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
1.53,Premium,H,VVS2,60.4,60.0,7.46,7.41,4.49,12092
1.57,Premium,H,VVS2,62.1,56.0,7.47,7.43,4.63,12098
1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26,12100
2.01,Premium,J,SI2,62.4,59.0,8.05,8.1,5.04,12105
2.02,Premium,D,SI2,61.1,57.0,8.12,8.05,4.94,12108
1.57,Premium,F,SI1,60.4,59.0,7.57,7.54,4.56,12112
2.12,Premium,J,SI2,62.3,61.0,8.21,8.16,5.1,12140
1.52,Premium,G,VS2,62.9,60.0,7.31,7.28,4.59,12148
1.46,Premium,G,VS1,62.3,58.0,7.2,7.25,4.5,12151
1.12,Premium,D,VVS2,59.8,58.0,6.87,6.77,4.08,12152
1.56,Premium,E,VS2,61.5,58.0,7.47,7.43,4.58,12156
1.74,Premium,I,VS2,58.6,59.0,7.99,7.87,4.65,12168
2.0,Premium,H,SI2,62.7,58.0,8.06,8.01,5.04,12168
1.5,Premium,D,SI1,62.4,58.0,7.31,7.27,4.55,12179
2.01,Premium,I,SI2,62.3,59.0,8.01,7.97,4.98,12182
1.5,Premium,G,VS2,62.5,59.0,7.28,7.32,4.56,12196
1.54,Premium,H,IF,62.5,58.0,7.33,7.38,4.6,12196
1.51,Premium,F,VS2,61.9,60.0,7.29,7.25,4.5,12202
0.38,Premium,I,VS2,62.5,58.0,4.58,4.61,2.87,633
0.38,Premium,I,VS2,61.7,59.0,4.6,4.64,2.85,633
0.38,Premium,H,SI1,59.7,60.0,4.66,4.68,2.79,633
0.38,Premium,I,VS2,61.8,59.0,4.61,4.64,2.86,633
0.38,Premium,I,VS2,60.2,58.0,4.69,4.75,2.84,633
0.26,Premium,E,VVS1,60.9,59.0,4.09,4.12,2.5,635
0.38,Premium,D,SI1,59.1,58.0,4.74,4.77,2.81,635
2.01,Premium,J,SI1,60.7,61.0,8.15,8.1,4.93,12209
2.0,Premium,H,SI2,58.9,57.0,8.09,58.9,8.06,12210
1.28,Premium,E,VS1,60.8,60.0,7.03,6.98,4.26,12210
1.6,Premium,H,VS1,60.0,59.0,7.61,7.58,4.56,12210
1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224
1.56,Premium,D,SI1,62.6,58.0,7.36,7.44,4.63,12226
1.53,Premium,G,VS2,61.3,58.0,7.48,7.4,4.56,12228
1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,12229
1.61,Premium,D,SI1,59.0,60.0,7.68,7.6,4.51,12231
1.52,Premium,H,VVS2,62.8,57.0,7.38,7.27,4.6,12232
1.51,Premium,E,SI1,59.6,61.0,7.53,7.43,4.46,12236
1.75,Premium,E,SI2,60.9,59.0,7.78,7.75,4.73,12238
1.61,Premium,H,VS1,62.5,58.0,7.57,7.46,4.7,12242
2.01,Premium,G,SI2,60.8,61.0,8.14,8.07,4.93,12260
1.46,Premium,G,VS1,62.3,58.0,7.25,7.2,4.5,12261
1.51,Premium,D,SI1,61.1,60.0,7.37,7.32,4.49,12261
2.03,Premium,J,SI2,61.6,58.0,8.12,8.15,5.01,12268
2.03,Premium,J,SI2,62.7,59.0,8.02,8.08,5.05,12268
2.31,Premium,H,SI2,62.1,58.0,8.55,8.47,5.29,12269
2.01,Premium,H,SI1,60.0,60.0,8.16,8.13,4.89,12271
3.24,Premium,H,I1,62.1,58.0,9.44,9.4,5.85,12300
1.52,Premium,E,SI1,62.5,59.0,7.26,7.33,4.56,12305
1.54,Premium,H,IF,62.5,58.0,7.38,7.33,4.6,12308
1.5,Premium,G,VS2,62.5,59.0,7.32,7.28,4.56,12308
2.0,Premium,J,SI1,62.2,59.0,7.97,7.92,4.94,12308
1.5,Premium,G,VS2,61.2,61.0,7.34,7.29,4.48,12308
1.5,Premium,G,VS2,62.9,54.0,7.31,7.26,4.58,12308
1.54,Premium,G,VS2,61.6,59.0,7.46,7.4,4.58,12308
1.54,Premium,G,VS2,61.1,59.0,7.44,7.4,4.53,12308
2.1,Premium,J,SI2,62.0,62.0,8.23,8.17,5.08,12308
1.51,Premium,E,SI1,62.4,59.0,7.33,7.29,4.56,12319
2.17,Premium,G,SI2,62.2,62.0,8.32,8.24,5.15,12321
2.21,Premium,J,SI2,60.6,62.0,8.45,8.37,5.1,12327
1.51,Premium,H,VVS1,60.6,60.0,7.42,7.4,4.49,12336
1.51,Premium,E,SI1,60.3,58.0,7.47,7.43,4.49,12336
2.01,Premium,I,SI2,62.0,56.0,8.01,7.87,4.92,12338
2.01,Premium,I,SI2,62.0,56.0,8.01,7.87,4.92,12338
1.8,Premium,D,SI1,61.2,58.0,7.88,7.7,4.79,12338
1.71,Premium,H,SI1,62.8,58.0,7.62,7.53,4.76,12338
2.04,Premium,H,SI1,62.2,60.0,8.07,8.0,5.0,12341
1.52,Premium,D,SI1,58.4,60.0,7.57,7.52,4.41,12342
1.33,Premium,E,VS1,60.5,58.0,7.15,7.1,4.31,12342
1.6,Premium,F,SI1,60.5,58.0,7.62,7.53,4.58,12343
2.38,Premium,J,SI1,62.4,58.0,8.54,8.46,5.31,12364
2.01,Premium,J,SI1,60.5,59.0,8.12,8.01,4.88,12369
2.01,Premium,J,SI1,59.3,62.0,8.2,8.15,4.85,12369
2.09,Premium,F,SI2,61.3,59.0,8.19,8.15,5.01,12377
2.09,Premium,F,SI2,61.2,57.0,8.26,8.21,5.04,12377
1.77,Premium,I,VS2,62.3,58.0,7.74,7.68,4.8,12378
2.03,Premium,J,SI2,62.7,59.0,8.08,8.02,5.05,12380
2.03,Premium,J,SI2,61.6,58.0,8.15,8.12,5.01,12380
2.0,Premium,G,SI2,60.3,57.0,8.25,8.06,4.92,12388
1.63,Premium,F,SI1,59.7,62.0,7.73,7.65,4.59,12394
2.1,Premium,J,VS2,58.3,54.0,8.49,8.45,4.94,12401
1.4,Premium,F,VS1,58.8,61.0,7.35,7.32,4.31,12401
2.01,Premium,J,SI2,62.0,59.0,8.04,8.1,5.0,12403
2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05,12407
2.01,Premium,J,SI2,61.4,60.0,8.14,8.07,4.98,12407
1.59,Premium,H,VVS2,63.0,58.0,7.48,7.43,4.7,12409
1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,12416
1.57,Premium,D,SI1,62.3,59.0,7.44,7.39,4.62,12417
1.52,Premium,E,SI1,62.5,59.0,7.33,7.26,4.56,12418
2.01,Premium,H,SI2,60.8,59.0,8.08,8.0,4.89,12423
2.02,Premium,J,SI1,61.6,58.0,8.14,8.1,5.0,12431
1.51,Premium,G,VS2,60.7,60.0,7.36,7.4,4.48,12437
2.11,Premium,J,SI2,61.0,58.0,8.2,8.29,5.03,12440
2.11,Premium,J,SI2,60.7,60.0,8.2,8.27,5.0,12440
2.08,Premium,H,SI2,59.7,59.0,8.38,8.29,4.98,12454
2.04,Premium,H,SI1,60.6,61.0,8.15,8.09,4.92,12454
2.15,Premium,H,SI2,62.2,56.0,8.29,8.2,5.13,12458
1.83,Premium,E,SI2,62.0,57.0,7.89,7.81,4.87,12492
2.03,Premium,J,SI1,60.1,58.0,8.26,8.21,4.95,12492
2.1,Premium,J,SI2,59.1,58.0,8.46,8.4,4.98,12494
1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
1.53,Premium,E,SI1,62.6,57.0,7.41,7.25,4.59,12499
2.3,Premium,J,SI1,59.6,59.0,8.61,8.56,5.12,12499
1.53,Premium,E,SI1,60.8,60.0,7.51,7.43,4.54,12499
1.52,Premium,D,SI1,60.2,58.0,7.49,7.46,4.5,12502
1.72,Premium,I,VVS2,62.7,58.0,7.6,7.54,4.75,12509
1.58,Premium,F,SI1,61.4,61.0,7.48,7.45,4.58,12512
2.0,Premium,G,SI2,59.1,59.0,8.2,8.14,4.83,12521
1.54,Premium,G,VS2,59.8,58.0,7.45,7.49,4.47,12522
1.75,Premium,I,VS1,60.6,60.0,7.84,7.8,4.74,12529
1.58,Premium,G,VS1,62.1,59.0,7.43,7.46,4.62,12530
1.51,Premium,E,SI1,61.5,58.0,7.33,7.38,4.52,12530
2.03,Premium,J,SI2,62.7,59.0,8.08,8.02,5.05,12531
2.01,Premium,J,VS2,61.8,61.0,8.06,7.97,4.95,12541
1.13,Premium,F,IF,60.0,58.0,6.78,6.76,4.06,12543
1.13,Premium,F,IF,59.8,60.0,6.82,6.76,4.06,12549
1.51,Premium,G,VS2,60.7,60.0,7.4,7.36,4.48,12551
2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12554
2.11,Premium,J,SI2,61.0,58.0,8.29,8.2,5.03,12554
1.51,Premium,G,VS2,62.0,57.0,7.38,7.33,4.56,12571
2.0,Premium,D,SI2,59.3,62.0,8.12,8.06,4.8,12576
1.5,Premium,E,VS2,59.4,62.0,7.48,7.4,4.42,12587
1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
1.53,Premium,G,VS2,61.8,59.0,7.31,7.45,4.56,12602
1.71,Premium,H,VS2,58.8,60.0,7.85,7.8,4.6,12607
