carat,cut,color,clarity,depth,table,x,y,z,price
1.05,Fair,G,VS1,65.6,58.0,6.25,6.38,4.13,7283
1.24,Fair,D,SI1,55.6,67.0,7.27,7.11,4.0,7291
2.01,Fair,F,I1,58.7,66.0,8.3,8.19,4.84,7294
1.5,Fair,G,SI1,56.1,62.0,7.6,7.52,4.24,7300
1.52,Fair,I,VVS2,64.9,56.0,7.28,7.21,4.7,7303
1.58,Fair,H,SI1,64.7,58.0,7.28,7.22,4.69,7333
1.13,Fair,F,VS1,64.5,55.0,6.62,6.56,4.25,7335
1.44,Fair,H,VS1,58.1,69.0,7.49,7.34,4.32,7338
1.52,Fair,H,SI2,64.9,58.0,7.23,7.19,4.68,7388
1.52,Fair,H,SI2,65.0,57.0,7.12,7.09,4.62,7388
1.0,Fair,E,VS1,64.4,55.0,6.33,6.3,4.07,7392
1.52,Fair,H,SI1,64.6,55.0,7.24,7.19,4.66,7433
1.5,Fair,E,SI2,65.8,57.0,7.17,7.11,4.7,7459
1.51,Fair,E,SI1,67.2,53.0,7.15,7.1,4.79,7468
1.5,Fair,D,SI2,68.8,57.0,6.9,6.86,4.73,7469
0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,618
1.5,Fair,H,VVS2,65.8,57.0,7.19,7.15,4.72,7476
1.51,Fair,H,SI1,55.8,61.0,7.72,7.63,4.28,7509
1.51,Fair,H,VS2,64.9,53.0,7.28,7.24,4.71,7534
1.0,Fair,E,VVS2,56.8,58.0,6.59,6.64,3.76,7553
1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,7560
1.5,Fair,F,SI2,65.4,58.0,7.17,7.1,4.67,7644
1.12,Fair,D,VS2,58.9,59.0,6.84,6.77,4.01,7696
1.52,Fair,D,SI2,56.3,61.0,7.7,7.62,4.31,7702
1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7727
1.52,Fair,I,SI1,64.6,58.0,7.24,7.21,4.68,7746
1.5,Fair,J,VS1,60.1,61.0,7.25,7.3,4.37,7819
1.5,Fair,H,SI1,66.1,57.0,7.06,6.98,4.64,7832
1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
2.5,Fair,G,I1,64.7,57.0,8.48,8.44,5.47,7854
1.5,Fair,I,SI1,56.7,63.0,7.52,7.57,4.28,7912
1.0,Fair,E,VVS2,65.4,56.0,6.28,6.2,4.08,7918
1.43,Fair,E,SI1,65.1,56.0,7.1,7.03,4.61,7928
2.2,Fair,I,I1,66.3,56.0,8.05,8.0,5.32,7934
1.56,Fair,G,SI2,64.8,59.0,7.38,7.19,4.72,7950
1.56,Fair,I,SI1,64.6,62.0,7.26,7.23,4.68,7950
1.02,Fair,F,VVS1,64.6,59.0,6.31,6.26,4.06,7960
1.5,Fair,G,SI2,64.7,55.0,7.16,7.13,4.62,7972
1.52,Fair,H,SI1,65.3,58.0,7.14,7.1,4.65,8001
1.51,Fair,H,SI1,66.5,56.0,7.03,6.99,4.66,8010
2.0,Fair,I,SI2,66.8,55.0,7.75,7.71,5.16,8037
1.5,Fair,H,VS1,64.8,55.0,7.25,7.2,4.68,8044
3.0,Fair,H,I1,67.1,57.0,8.93,8.84,5.97,8044
2.0,Fair,H,I1,66.8,57.0,7.81,7.72,5.19,8064
1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,8133
1.5,Fair,E,SI2,59.9,68.0,7.39,7.3,4.4,8190
1.4,Fair,F,VS2,66.5,56.0,6.83,6.76,4.52,8216
1.51,Fair,H,SI1,65.8,62.0,7.1,7.06,4.66,8260
1.72,Fair,D,SI2,64.6,58.0,7.53,7.46,4.84,8264
1.51,Fair,F,SI2,61.8,66.0,7.18,7.16,4.43,8287
1.51,Fair,I,VS2,64.6,58.0,7.19,7.15,4.63,8287
1.51,Fair,I,SI1,68.3,57.0,6.95,6.87,4.72,8355
1.81,Fair,J,SI1,56.2,62.0,8.14,8.09,4.56,8362
1.51,Fair,F,SI1,65.8,56.0,7.16,7.12,4.7,8387
1.01,Fair,E,VVS1,66.1,55.0,6.19,6.1,4.06,8529
1.9,Fair,H,SI2,67.1,64.0,7.57,7.52,5.06,8576
1.5,Fair,G,SI1,65.5,58.0,7.16,7.12,4.68,8627
1.6,Fair,D,SI2,64.7,58.0,7.35,7.28,4.73,8666
1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
1.51,Fair,G,SI1,65.0,59.0,6.99,7.07,4.57,8681
2.5,Fair,G,I1,65.1,59.0,8.55,8.39,5.53,8711
1.71,Fair,F,SI2,64.9,57.0,7.51,7.41,4.84,8714
1.01,Fair,D,VVS2,65.4,57.0,6.2,6.16,4.04,8716
2.0,Fair,I,SI2,69.1,56.0,7.84,7.7,5.37,8736
1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,8779
1.51,Fair,G,VS2,56.0,65.0,7.68,7.57,4.27,8794
1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,8794
1.71,Fair,I,SI2,65.1,60.0,7.5,7.46,4.87,8800
2.74,Fair,J,I1,64.9,61.0,8.76,8.66,5.65,8807
1.52,Fair,H,SI1,61.2,60.0,7.39,7.29,4.49,8818
1.51,Fair,E,SI1,65.3,62.0,7.16,7.09,4.65,8869
1.51,Fair,I,VS2,64.8,60.0,7.18,7.1,4.63,8879
1.52,Fair,F,SI2,56.3,64.0,7.68,7.62,4.31,8938
1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
1.53,Fair,I,VS2,57.7,69.0,7.6,7.51,4.36,8996
1.55,Fair,H,SI2,64.6,58.0,7.28,7.21,4.68,9045
2.02,Fair,J,SI2,67.5,59.0,7.76,7.65,5.2,9095
1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,9116
1.51,Fair,D,SI1,64.1,60.0,7.18,7.11,4.58,9293
1.76,Fair,J,VS1,56.9,66.0,8.09,7.94,4.56,9314
1.51,Fair,H,SI1,65.4,59.0,7.17,7.11,4.67,9386
1.51,Fair,H,VS2,65.0,64.0,7.1,7.03,4.59,9452
2.0,Fair,H,SI2,68.7,55.0,7.9,7.67,5.35,9549
1.51,Fair,D,SI2,64.7,57.0,7.17,7.24,4.66,9555
2.0,Fair,I,SI2,65.0,57.0,8.01,7.96,5.19,9610
1.51,Fair,H,VS2,57.4,61.0,7.49,7.63,4.34,9678
1.7,Fair,H,SI2,64.5,55.0,7.58,7.52,4.87,9682
1.52,Fair,D,SI1,64.6,64.0,7.18,7.16,4.63,9704
0.5,Fair,F,I1,67.1,57.0,4.92,4.87,3.28,627
0.5,Fair,F,I1,68.3,58.0,4.91,4.78,3.32,627
2.04,Fair,I,SI2,66.6,56.0,7.8,7.77,5.19,9802
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,9823
2.02,Fair,J,SI2,64.6,55.0,7.93,7.84,5.09,9853
1.7,Fair,F,SI2,64.5,57.0,7.55,7.51,4.86,9996
1.01,Fair,D,SI2,64.6,58.0,6.25,6.2,4.02,10011
2.52,Fair,G,I1,66.9,57.0,8.39,8.33,5.6,10076
1.5,Fair,E,SI2,66.3,60.0,7.09,7.02,4.68,10080
2.01,Fair,H,SI2,64.9,56.0,7.88,7.81,5.09,10184
2.01,Fair,H,SI2,64.9,56.0,7.88,7.81,5.09,10184
1.5,Fair,H,VS2,65.2,58.0,7.12,7.06,4.62,10206
1.55,Fair,F,SI1,59.7,66.0,7.59,7.47,4.49,10217
1.5,Fair,G,SI1,64.5,57.0,7.15,7.09,4.59,10352
1.5,Fair,D,SI1,65.1,59.0,7.1,7.01,4.59,10374
0.31,Fair,G,VVS2,65.5,58.0,4.25,4.24,2.78,629
1.5,Fair,F,SI1,64.3,58.0,7.04,7.09,4.54,10450
2.0,Fair,I,SI2,65.2,59.0,7.74,7.69,5.03,10483
2.0,Fair,I,SI2,67.7,57.0,7.88,7.64,5.26,10483
1.51,Fair,G,VS2,58.1,67.0,7.59,7.49,4.38,10553
1.0,Fair,D,VVS2,61.1,57.0,6.37,6.3,3.87,10562
3.02,Fair,I,I1,65.2,56.0,9.11,9.02,5.91,10577
1.52,Fair,G,VS2,55.2,66.0,7.72,7.67,4.26,10623
1.5,Fair,G,VS2,66.2,53.0,7.12,7.08,4.7,10644
2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
2.01,Fair,I,SI2,66.9,58.0,7.93,7.69,5.21,10711
0.3,Fair,E,SI1,64.5,49.0,4.28,4.25,2.75,630
1.0,Fair,D,VVS1,56.7,68.0,6.66,6.64,3.77,10752
2.0,Fair,H,SI2,65.3,55.0,7.88,7.79,5.12,10752
3.01,Fair,H,I1,56.1,62.0,9.54,9.38,5.31,10761
2.01,Fair,H,SI2,65.3,56.0,7.95,7.86,5.16,10772
2.01,Fair,H,SI2,66.7,56.0,7.8,7.76,5.19,10772
2.0,Fair,I,SI2,65.9,57.0,7.96,7.79,5.19,10833
2.01,Fair,G,SI2,65.9,57.0,7.85,7.78,5.15,10887
2.01,Fair,G,SI2,65.9,57.0,7.85,7.78,5.15,10887
2.0,Fair,H,SI2,67.9,55.0,7.67,7.58,5.18,10913
1.54,Fair,F,SI1,65.8,56.0,7.22,7.18,4.74,10954
1.5,Fair,H,VS1,61.7,60.0,7.37,7.27,4.52,11007
0.3,Fair,E,VS2,66.7,59.0,4.23,4.05,2.78,630
1.51,Fair,E,SI1,58.4,70.0,7.55,7.39,4.36,11102
1.5,Fair,E,SI1,58.2,66.0,7.45,7.4,4.32,11128
1.5,Fair,F,SI1,64.6,60.0,7.18,7.1,4.61,11154
2.0,Fair,G,SI2,65.1,54.0,7.88,7.82,5.11,11156
2.01,Fair,E,SI2,65.5,56.0,7.84,7.79,5.12,11156
2.0,Fair,J,SI1,66.4,55.0,7.82,7.67,5.15,11189
2.0,Fair,H,SI2,55.3,65.0,8.42,8.35,4.64,11202
2.01,Fair,J,SI1,64.4,61.0,7.74,7.78,5.0,11212
1.51,Fair,H,VS1,58.0,67.0,7.63,7.57,4.41,11263
2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,11322
2.0,Fair,G,SI2,65.1,57.0,7.84,7.78,5.09,11355
1.5,Fair,E,SI1,56.2,58.0,7.71,7.6,4.3,11489
2.0,Fair,H,SI2,65.2,55.0,7.9,7.85,5.13,11600
2.0,Fair,H,SI2,64.5,56.0,7.93,7.86,5.09,11655
3.65,Fair,H,I1,67.1,53.0,9.53,9.48,6.38,11668
1.51,Fair,G,VS1,64.9,55.0,7.25,7.14,4.67,11739
2.1,Fair,G,SI2,65.0,56.0,8.09,7.98,5.21,11923
2.0,Fair,G,SI1,65.5,58.0,7.82,7.73,5.09,11935
2.1,Fair,G,SI2,61.4,66.0,8.26,8.19,5.05,11946
2.0,Fair,J,VS2,65.4,58.0,7.96,7.75,5.14,11966
1.91,Fair,I,VS1,59.5,68.0,8.1,7.91,4.78,12244
2.01,Fair,G,SI2,56.2,63.0,8.28,8.23,4.64,12450
2.04,Fair,E,SI2,67.4,56.0,7.8,7.76,5.24,12454
2.58,Fair,F,SI2,65.2,59.0,8.58,8.51,5.57,12500
2.22,Fair,G,SI2,64.4,58.0,8.32,8.15,5.3,12508
2.0,Fair,H,SI2,65.9,58.0,7.84,7.8,5.15,12554
1.54,Fair,E,SI1,64.7,56.0,7.28,7.22,4.69,12581
2.02,Fair,I,SI2,64.5,60.0,7.94,7.82,5.08,12592
1.5,Fair,D,VS2,65.4,53.0,7.12,7.1,4.65,12606
2.0,Fair,F,SI2,59.8,68.0,8.13,7.95,4.81,12610
2.01,Fair,H,SI2,65.9,57.0,7.8,7.74,5.12,12617
0.32,Fair,F,SI1,64.4,54.0,4.36,4.33,2.8,638
2.11,Fair,G,SI2,65.0,56.0,8.06,8.01,5.22,12633
1.32,Fair,F,VVS1,58.0,66.0,7.31,7.28,4.23,12648
2.0,Fair,H,VS2,65.2,56.0,7.92,7.87,5.15,12765
1.5,Fair,G,VS2,64.4,56.0,7.16,7.09,4.59,12787
2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
2.29,Fair,J,SI1,56.8,66.0,8.79,8.69,4.96,12811
1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,12829
2.0,Fair,I,VS1,66.3,54.0,7.98,7.88,5.26,12907
1.98,Fair,H,VS1,58.3,69.0,8.28,8.17,4.8,12923
1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
2.1,Fair,G,SI2,65.2,56.0,7.97,7.93,5.19,13007
2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,13016
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
2.13,Fair,H,SI2,64.5,58.0,8.09,8.01,5.19,13370
2.01,Fair,F,SI1,58.6,95.0,8.32,8.31,4.87,13387
2.02,Fair,J,VS1,64.6,59.0,7.95,7.9,5.12,13399
2.0,Fair,H,SI1,65.1,59.0,7.83,7.77,5.08,13442
2.02,Fair,H,SI1,66.3,57.0,7.71,7.79,5.14,13502
1.5,Fair,G,VVS2,64.8,56.0,7.18,7.12,4.63,13553
0.3,Fair,E,VS1,56.3,62.0,4.47,4.49,2.52,640
2.01,Fair,H,SI2,65.8,63.0,7.77,7.68,5.08,13587
2.01,Fair,H,SI2,61.2,66.0,8.21,8.09,4.98,13587
1.72,Fair,F,SI1,64.8,58.0,7.5,7.46,4.85,13622
2.29,Fair,J,VS2,57.0,66.0,8.8,8.6,4.98,13701
2.01,Fair,G,SI2,65.0,60.0,7.8,7.73,5.05,13721
2.01,Fair,J,VS2,64.9,60.0,7.82,7.78,5.06,13744
2.0,Fair,I,SI1,65.9,60.0,7.8,7.73,5.12,13764
2.0,Fair,H,SI1,61.2,50.0,8.17,8.08,4.97,13764
2.14,Fair,F,SI2,64.8,60.0,8.11,8.0,5.22,13825
2.52,Fair,H,SI2,65.4,59.0,8.49,8.42,5.53,13846
1.5,Fair,F,VS2,65.3,57.0,7.15,7.12,4.66,13853
2.02,Fair,H,SI2,56.5,61.0,8.33,8.37,4.72,14080
2.5,Fair,G,SI2,67.0,57.0,8.36,8.29,5.58,14194
2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,14199
2.0,Fair,G,SI2,66.5,56.0,7.75,7.7,5.14,14208
2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
2.0,Fair,H,SI1,65.1,56.0,7.86,7.77,5.09,14430
0.4,Fair,D,SI1,65.1,55.0,4.63,4.68,3.03,644
2.03,Fair,H,SI1,65.4,58.0,7.91,7.88,5.16,14646
2.5,Fair,J,SI2,66.9,58.0,8.36,8.22,5.55,14652
2.03,Fair,G,SI2,64.9,59.0,7.85,7.99,5.14,14687
2.06,Fair,J,VS1,64.6,58.0,7.91,8.04,5.15,14750
2.01,Fair,G,SI2,63.8,59.0,7.77,7.87,4.99,14799
1.7,Fair,G,VS2,64.5,58.0,7.51,7.43,4.82,14860
2.01,Fair,E,SI2,62.1,66.0,7.99,7.92,4.94,14948
2.43,Fair,G,SI2,64.5,57.0,8.41,8.36,5.41,14975
2.48,Fair,I,SI2,56.7,66.0,8.88,8.64,4.99,15030
1.51,Fair,D,VS2,66.0,57.0,7.17,7.08,4.7,15152
2.11,Fair,I,SI1,67.2,60.0,7.86,7.8,5.26,15282
2.0,Fair,E,SI1,65.7,60.0,7.7,7.8,5.09,15330
2.0,Fair,F,SI2,70.2,57.0,7.63,7.59,5.34,15351
2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,15540
2.0,Fair,D,SI1,64.8,58.0,7.98,7.89,5.14,15540
2.01,Fair,G,SI2,65.6,56.0,7.89,7.84,6.16,15562
1.5,Fair,E,VS1,65.4,57.0,7.14,7.07,4.65,15584
2.01,Fair,D,SI2,59.4,66.0,8.2,8.17,4.86,15627
2.02,Fair,H,SI1,56.2,61.0,8.8,8.33,4.81,15695
2.01,Fair,I,VS2,66.3,57.0,7.79,7.74,5.15,15729
2.0,Fair,H,SI1,65.6,58.0,7.92,7.76,5.15,15762
2.52,Fair,J,SI2,65.1,56.0,8.51,8.43,5.51,15776
2.4,Fair,J,SI2,65.4,56.0,8.35,8.29,5.44,15824
2.1,Fair,F,SI2,64.7,61.0,7.97,7.92,5.14,15827
2.01,Fair,H,VS2,66.1,53.0,7.82,7.92,5.2,15888
3.4,Fair,D,I1,66.8,52.0,9.42,9.34,6.27,15964
2.01,Fair,D,SI2,66.9,57.0,7.87,7.76,5.23,16086
2.03,Fair,F,SI1,65.4,58.0,7.9,7.84,5.15,16280
1.5,Fair,F,VVS2,64.7,53.0,7.22,7.15,4.65,16364
2.02,Fair,D,SI1,65.0,55.0,7.94,7.84,5.13,16386
2.1,Fair,F,SI2,59.5,69.0,8.35,8.25,4.94,16506
3.0,Fair,I,SI2,64.8,59.0,8.93,8.73,5.72,16970
2.6,Fair,G,SI2,64.6,57.0,8.6,8.55,5.54,17027
2.53,Fair,H,SI2,64.6,59.0,8.54,8.45,5.4,17103
4.13,Fair,H,I1,64.8,61.0,10.0,9.85,6.43,17329
2.5,Fair,F,SI2,65.8,58.0,8.38,8.31,5.49,17405
2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
1.99,Fair,H,VS2,60.5,63.0,8.2,8.11,4.93,17713
2.01,Fair,G,VS2,67.5,55.0,7.7,7.79,5.23,17917
1.93,Fair,F,VS1,58.9,62.0,8.17,7.97,4.75,17995
5.01,Fair,J,I1,65.5,59.0,10.74,10.54,6.98,18018
2.32,Fair,H,SI1,62.0,62.0,8.47,8.31,5.2,18026
3.01,Fair,I,SI2,65.8,56.0,8.99,8.94,5.9,18242
3.01,Fair,I,SI2,65.8,56.0,8.99,8.94,5.9,18242
2.51,Fair,H,SI2,64.7,57.0,8.44,8.5,5.48,18308
2.0,Fair,G,VS2,67.6,58.0,7.65,7.61,5.16,18515
4.5,Fair,J,I1,65.8,58.0,10.23,10.16,6.72,18531
2.02,Fair,H,VS2,64.5,57.0,8.0,7.95,5.14,18565
2.01,Fair,G,SI1,70.6,64.0,7.43,6.64,4.69,18574
0.41,Fair,H,SI1,65.4,61.0,4.51,4.63,2.99,659
0.3,Fair,F,VS2,64.5,55.0,4.31,4.19,2.74,662
0.25,Fair,E,VS1,55.2,64.0,4.21,4.23,2.33,361
0.3,Fair,G,VS1,64.4,61.0,4.2,4.16,2.69,673
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,675
0.33,Fair,F,VVS2,65.7,54.0,4.37,4.3,2.85,693
0.31,Fair,G,VS1,64.6,55.0,4.31,4.26,2.77,695
0.5,Fair,G,I1,64.6,60.0,5.04,4.96,3.23,701
0.4,Fair,H,VS2,65.1,59.0,4.58,4.63,3.0,704
0.5,Fair,F,I1,63.8,58.0,5.08,4.97,3.21,713
0.47,Fair,F,SI2,67.6,57.0,4.81,4.72,3.23,719
0.4,Fair,G,VS2,64.6,55.0,4.62,4.64,2.99,722
0.5,Fair,G,I1,64.9,57.0,5.01,4.97,3.24,727
0.5,Fair,G,I1,65.2,56.0,4.95,4.89,3.21,727
0.3,Fair,F,VS2,56.3,64.0,4.44,4.39,2.5,729
0.41,Fair,I,VS1,65.3,58.0,4.62,4.66,3.03,735
0.35,Fair,E,VVS2,66.2,61.0,4.4,4.36,2.9,738
0.35,Fair,E,VVS2,66.2,58.0,4.41,4.35,2.9,738
0.31,Fair,F,VVS1,63.1,61.0,4.32,4.37,2.74,740
0.3,Fair,F,VVS2,65.5,61.0,4.19,4.15,2.73,743
0.45,Fair,G,SI1,68.6,57.0,4.73,4.5,3.19,756
0.31,Fair,F,VVS2,56.9,59.0,4.45,4.48,2.54,757
0.23,Fair,G,VVS2,61.4,66.0,3.87,3.91,2.39,369
0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,371
0.3,Fair,D,VVS2,65.2,59.0,4.2,4.18,2.73,772
0.3,Fair,F,VS2,65.4,55.0,4.25,4.22,2.77,776
0.3,Fair,G,VVS1,58.6,66.0,4.36,4.41,2.57,790
0.45,Fair,F,SI1,66.8,59.0,4.79,4.63,3.16,794
0.45,Fair,F,SI1,57.9,66.0,5.08,4.98,2.91,794
0.4,Fair,G,VS1,57.1,64.0,4.88,4.9,2.79,798
0.3,Fair,E,VS1,64.5,56.0,4.26,4.2,2.73,799
0.36,Fair,F,VS1,55.3,67.0,4.79,4.72,2.63,810
0.4,Fair,E,VS2,64.7,58.0,4.63,4.67,3.01,813
0.31,Fair,E,VS2,54.2,63.0,4.61,4.51,2.47,814
0.34,Fair,F,VS2,64.7,55.0,4.52,4.41,2.89,816
0.41,Fair,E,SI2,64.7,55.0,4.7,4.67,3.03,818
0.3,Fair,G,VVS2,64.4,58.0,4.21,4.17,2.7,819
0.5,Fair,F,I1,57.5,66.0,5.3,5.17,3.01,827
0.47,Fair,E,SI1,65.2,59.0,4.75,4.82,3.12,828
0.47,Fair,E,SI1,67.9,56.0,4.84,4.65,3.24,829
0.46,Fair,H,VS2,65.6,58.0,4.8,4.84,3.16,830
0.41,Fair,G,VVS2,64.7,56.0,4.68,4.72,3.04,833
0.4,Fair,G,SI1,64.7,55.0,4.68,4.65,3.02,840
0.5,Fair,E,SI2,58.0,67.0,5.26,5.17,3.02,851
0.46,Fair,I,VS2,66.8,55.0,4.82,4.77,3.2,855
0.4,Fair,F,SI1,64.7,58.0,4.67,4.63,3.01,857
0.5,Fair,E,SI2,68.6,56.0,4.87,4.75,3.3,871
0.32,Fair,D,VVS1,62.4,61.0,4.38,4.44,2.75,875
0.58,Fair,F,I1,65.8,56.0,5.23,5.12,3.41,893
0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,893
0.59,Fair,G,I1,64.6,56.0,5.26,5.2,3.38,903
0.48,Fair,E,SI2,55.2,60.0,5.29,5.25,2.91,907
0.46,Fair,G,SI1,63.4,68.0,4.88,4.8,3.07,911
0.47,Fair,I,VS2,57.1,61.0,5.11,5.15,2.93,919
0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,922
0.45,Fair,F,VS2,67.0,56.0,4.77,4.7,3.17,923
0.5,Fair,F,SI2,65.8,57.0,4.97,4.83,3.23,938
0.3,Fair,E,VVS2,51.0,67.0,4.67,4.62,2.37,945
0.45,Fair,F,VS1,66.9,54.0,4.85,4.75,3.21,945
0.7,Fair,F,I1,63.9,59.0,5.64,5.5,3.57,945
0.5,Fair,E,SI2,64.7,57.0,4.98,4.88,3.19,945
0.5,Fair,J,VS1,66.8,57.0,4.89,4.84,3.25,949
0.45,Fair,E,VS2,65.8,58.0,4.81,4.74,3.14,951
0.7,Fair,G,I1,67.3,57.0,5.53,5.38,3.68,956
0.7,Fair,G,I1,67.3,59.0,5.51,5.45,3.69,956
0.7,Fair,G,I1,65.2,58.0,5.57,5.49,3.61,956
0.7,Fair,G,I1,64.3,62.0,5.59,5.49,3.57,956
0.7,Fair,G,I1,66.7,55.0,5.64,5.49,3.71,956
0.4,Fair,G,SI1,59.9,67.0,4.81,4.77,2.87,960
0.5,Fair,I,VS1,66.9,56.0,4.85,4.81,3.23,969
0.46,Fair,I,VS1,65.6,57.0,4.85,4.82,3.17,972
0.52,Fair,F,SI2,56.3,59.0,5.41,5.35,3.03,975
0.7,Fair,G,I1,68.3,56.0,5.52,5.4,3.73,978
0.45,Fair,E,VS2,66.9,60.0,4.78,4.71,3.18,980
0.46,Fair,F,VS2,66.0,58.0,4.9,4.76,3.19,982
0.43,Fair,H,SI1,62.7,66.0,4.78,4.72,2.98,984
0.46,Fair,F,SI1,66.3,56.0,4.86,4.79,3.2,984
0.7,Fair,F,I1,65.4,59.0,5.6,5.49,3.63,992
0.7,Fair,F,I1,70.8,56.0,5.38,5.33,3.79,992
0.7,Fair,F,I1,66.5,62.0,5.54,5.49,3.67,992
0.48,Fair,F,SI1,56.4,59.0,5.28,5.26,2.97,994
0.5,Fair,F,SI1,66.5,59.0,5.01,4.91,3.3,994
0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
0.51,Fair,J,VS2,65.3,55.0,4.97,4.96,3.24,996
0.31,Fair,D,VVS2,54.2,65.0,4.61,4.58,2.49,997
0.7,Fair,G,I1,66.9,55.0,5.6,5.52,3.72,1001
0.46,Fair,G,VS2,65.3,56.0,4.83,4.76,3.13,1002
0.46,Fair,F,SI1,64.9,58.0,4.81,4.77,3.11,1003
0.35,Fair,F,VVS1,54.6,59.0,4.85,4.79,2.63,1011
0.35,Fair,D,VVS2,53.2,62.0,4.87,4.8,2.57,1011
0.34,Fair,E,VVS1,54.0,56.0,4.8,4.76,2.58,1012
0.25,Fair,F,SI2,54.4,64.0,4.3,4.23,2.32,1013
0.7,Fair,I,I1,66.3,63.0,5.58,5.43,3.66,1014
0.45,Fair,G,VS1,66.3,56.0,4.82,4.65,3.14,1027
0.52,Fair,J,VS2,65.3,56.0,5.05,5.0,3.28,1030
0.5,Fair,F,SI2,65.5,54.0,5.06,4.92,3.25,1031
0.5,Fair,F,SI2,65.5,54.0,5.06,4.92,3.25,1031
0.5,Fair,G,VS2,65.7,57.0,4.97,4.9,3.24,1031
0.6,Fair,E,SI2,66.5,56.0,5.31,5.21,3.5,1033
0.5,Fair,G,SI2,65.6,56.0,4.99,4.92,3.25,1035
0.46,Fair,G,VS1,58.0,66.0,5.08,5.03,2.93,1035
0.45,Fair,F,VS2,64.2,58.0,4.9,4.75,3.1,1037
0.34,Fair,F,VVS1,55.2,59.0,4.72,4.77,2.62,1040
0.73,Fair,I,I1,70.8,55.0,5.51,5.34,3.84,1049
0.39,Fair,E,VS2,65.4,57.0,4.61,4.54,2.99,1049
0.5,Fair,G,SI1,65.0,59.0,4.99,4.97,3.24,1050
0.51,Fair,F,SI1,65.6,54.0,5.07,5.02,3.31,1052
0.7,Fair,H,I1,66.5,57.0,5.51,5.4,3.64,1058
0.59,Fair,H,SI2,64.5,57.0,5.37,5.16,3.42,1059
0.7,Fair,J,I1,64.7,59.0,5.59,5.5,3.59,1066
0.4,Fair,E,VVS2,57.3,60.0,4.84,4.89,2.79,1069
0.7,Fair,G,I1,60.4,58.0,5.74,5.68,3.45,1069
0.7,Fair,G,I1,67.5,55.0,5.59,5.37,3.71,1069
0.7,Fair,G,I1,62.5,59.0,5.65,5.48,3.48,1069
0.5,Fair,F,SI1,64.7,60.0,4.99,4.84,3.18,1069
0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
0.51,Fair,G,SI1,65.2,55.0,5.04,5.02,3.28,1071
0.47,Fair,E,VS2,56.3,64.0,5.19,5.14,2.91,1075
0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16,1078
0.45,Fair,F,VS2,64.3,59.0,4.8,4.75,3.07,1080
0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
0.7,Fair,F,I1,66.2,59.0,5.59,5.4,3.65,1087
0.58,Fair,F,SI2,64.7,56.0,5.31,5.24,3.41,1088
0.41,Fair,D,VVS2,64.5,57.0,4.68,4.65,3.01,1089
0.7,Fair,G,I1,68.6,59.0,5.45,5.31,3.7,1092
0.5,Fair,H,SI1,64.9,54.0,5.01,4.98,3.24,1094
0.5,Fair,E,SI1,66.5,58.0,4.87,4.9,3.25,1098
0.62,Fair,J,SI1,65.4,59.0,5.39,5.28,3.49,1101
0.45,Fair,F,VS2,65.8,55.0,4.81,4.73,3.14,1102
0.5,Fair,G,SI1,67.1,59.0,4.96,4.84,3.29,1103
0.73,Fair,H,I1,66.2,56.0,5.62,5.46,3.69,1104
0.43,Fair,E,VS2,60.5,59.0,4.92,4.9,2.97,1107
0.51,Fair,D,SI2,66.5,58.0,4.95,4.89,3.27,1109
